metric,n,mape_mean,mape_median,mape_p90,ci_lo,ci_hi,bias_pct,r2_lin,r2_log,g_mean,p_mean
total_cap,3280,8.500128701415639,6.312404021061383,17.33925427112454,8.189641862476567,8.81126795973081,-0.10773832134456235,0.968781006244425,0.9861923003002493,1.3581915077134148,1.3105016224695119
c_gnd,3280,21.94271998626434,17.682462841672987,44.90714488851068,21.271424601720614,22.604231607872116,1.5846834888529133,0.9468239429170149,0.9510845675633923,0.5324178090083537,0.4906605083871951
c_cpl_total,3280,18.04178572703563,13.460408251765664,37.85087940646091,17.460609374690076,18.61317313075152,6.3275686725519655,0.9446886344332027,0.9657913421891885,0.8257737370198017,0.8198410320583536
total_res,3280,11.924690195612245,7.211518846049448,27.74758851611909,11.437652965823057,12.405335150024689,-4.770958542566532,0.9392597207988916,0.8876442788162435,250.67485721067075,224.5406311280488
