net,g_tot,p_tot,err_tot,g_gnd,p_gnd,g_cpl,p_cpl,g_res,p_res,mape,cap_bin
n_2139,0.238126,0.222053,0.016073000000000004,0.18224941,0.12283248499999998,0.05587582890000001,0.09922039,79.855077,79.97731411000001,6.749787927399782,<1fF
n_1563,0.168774,0.159896,0.008877999999999997,0.0336335,0.04973969023,0.13513999899999998,0.11015636089999997,51.621900000000004,48.407827250000004,5.2602889070591425,<1fF
n_354,1.68798,1.621898,0.06608199999999997,0.6300456999999999,0.65406112269,1.0579369905,0.9678365900000001,274.207163,265.67129160000013,3.914856811099656,1-5fF
i_tv80_core_IntE_FF_2980,0.502826,0.448375,0.05445099999999997,0.2128243,0.21296344099999995,0.2900022205,0.23541144199999994,113.514926,110.44977195,10.828994522956245,<1fF
i_tv80_core_i_reg_RegsH\[6\][4],0.980083,1.096542,0.11645899999999987,0.46692030000000007,0.4767590000000002,0.513162928604,0.6197829999999999,249.11640900000003,249.0340487,11.882565048062242,<1fF
n_1648,0.399096,0.385112,0.013983999999999996,0.1301853,0.18734122486000002,0.2689106325,0.19777073899999997,92.47756499999998,91.19958971999999,3.5039188566159516,<1fF
i_tv80_core_final_adder_add_1282_22_n_366,0.57931,0.634818,0.055508,0.313025763,0.2854499091900001,0.2662840400200003,0.3493677859000001,171.814547,157.56988603999991,9.581743798657023,<1fF
i_tv80_core_add_1283_17_n_308,0.292806,0.270824,0.021982,0.13462689,0.12439117013,0.15817950339999998,0.146433287,59.22582,58.88221625,7.5073598218615745,<1fF
n_983,0.364081,0.34983,0.014251000000000014,0.3157549,0.24100620107999993,0.04832520543599999,0.10882356100000001,67.813771,69.15572992,3.9142388644285235,<1fF
di_reg[6],10.6995,10.559839,0.13966100000000026,3.97045333,3.932498691069995,6.729019283345988,6.627340200000001,1531.7716280000004,1544.3296332400018,1.3053039861675804,5-20fF
n_1931,0.153517,0.175332,0.021815,0.08468099999999999,0.07778662555,0.06883594429999998,0.09754521999999999,73.051184,73.35918192000001,14.210152621533773,<1fF
n_2284,0.124896,0.113688,0.011207999999999996,0.0542815,0.041402615559999995,0.07061501790000001,0.0722851054,44.91983300000001,45.01036933999999,8.973866256725593,<1fF
n_2290,0.278791,0.30376,0.024968999999999963,0.08301188,0.12225156400000003,0.19577875409999998,0.18150832500000003,85.14953999999999,86.83889217,8.956171468949844,<1fF
i_tv80_core_n_18754,4.63257,4.360235,0.272335,1.6685107299999995,1.66490887446,2.9640589752531015,2.695325870000001,685.0125119999999,678.9533767799998,5.878702318583421,1-5fF
n_1737,0.31794,0.326168,0.008228000000000013,0.1184272,0.11677509743999999,0.19951305540000003,0.20939333499999999,61.664705000000005,61.37710677999999,2.5879096684909144,<1fF
n_378,0.65703,0.620939,0.036090999999999984,0.35299840000000005,0.29302376959999993,0.30403220340000003,0.327915436,116.04282,116.04106365999999,5.4930520676377,<1fF
n_1234,0.262553,0.253405,0.00914799999999999,0.0730597,0.09827116725,0.1894930078,0.15513355100000004,90.64939399999999,83.52296987999999,3.4842488945089145,<1fF
n_1443,0.354837,0.356366,0.0015290000000000026,0.16093239999999998,0.16242495432000006,0.19390452929999993,0.19394127499999994,67.78774000000001,68.10846475999998,0.4309020761645495,<1fF
i_tv80_core_n_27928,1.031,1.023125,0.007874999999999854,0.55772739,0.44603784435000005,0.4732686913600002,0.5770867599999999,225.01723000000004,221.00413504000005,0.7638215324927115,1-5fF
n_965,0.184147,0.178918,0.005229000000000011,0.08087696999999999,0.07816828549999999,0.1032700958,0.10074979399999998,75.563952,74.36003536,2.839579249186797,<1fF
i_tv80_core_add_1283_17_n_371,0.17428,0.170023,0.004256999999999983,0.048128229999999994,0.068452378,0.1261519065,0.1015709852,68.60435399999999,67.48478582000001,2.442621069543254,<1fF
n_1463,1.66907,1.560732,0.10833800000000005,0.52089115,0.5508864073199997,1.1481800637399997,1.0098457399999998,276.9234220000001,263.9579510200001,6.490920093225572,1-5fF
n_1345,1.31166,1.23827,0.07339000000000007,0.3243671,0.4446852337299999,0.9872908160000008,0.7935845769999998,229.705486,227.7815236800001,5.595199975603438,1-5fF
n_890,1.08757,1.035102,0.05246799999999996,0.6770621000000001,0.55122906689,0.41050545406,0.48387264999999996,188.63671599999998,197.12250826000002,4.824333146372184,1-5fF
n_2510,0.542618,0.581461,0.03884299999999996,0.24957535999999997,0.18495672700000002,0.29304248433999996,0.39650456900000014,131.500494,132.44783436,7.158442956186481,<1fF
i_tv80_core_add_1284_21_n_392,0.21299,0.205061,0.00792900000000002,0.09778600000000001,0.1161514574,0.11520359449999998,0.08890984260000001,73.821417,73.69551728000002,3.7227099863843462,<1fF
n_2526,0.16079,0.175649,0.014859000000000011,0.05561064,0.051156668379999985,0.10517888430000001,0.12449239000000002,78.01145799999999,74.57117684,9.241246346165815,<1fF
n_1092,1.70116,1.60067,0.10048999999999997,0.7927915,0.551412702,0.9083703681000003,1.0492575350399995,273.331825,262.3029379000001,5.907145712337462,1-5fF
n_373,0.623646,0.592947,0.030699000000000032,0.2030455,0.27930398001,0.42060139451000006,0.31364312000000005,139.845429,141.27049119999998,4.922504112910214,<1fF
n_1729,0.35476,0.363153,0.008392999999999984,0.14057150000000002,0.15277761107999996,0.21418861336999998,0.21037504400000004,89.742718,90.16724474000002,2.36582478295185,<1fF
n_1457,0.926993,0.938388,0.011395000000000044,0.41723,0.3253411266,0.5097643000399997,0.6130466499999999,194.50748199999998,188.78494135,1.229243370769795,<1fF
n_690,0.654778,0.611292,0.043486000000000025,0.28754755000000004,0.28745595670000007,0.36722989458,0.3238356459999999,114.12300099999999,120.62410951999999,6.641334925730558,<1fF
