net,g_tot,p_tot,err_tot,g_gnd,p_gnd,g_cpl,p_cpl,g_res,p_res,mape,cap_bin
n_196,0.617506,0.607375,0.010131000000000001,0.14948978000000002,0.21194097222999997,0.46801597349999996,0.395434159,140.853105,137.97116365,1.640631831917423,<1fF
n_1499,0.229399,0.271424,0.04202500000000001,0.06466055999999999,0.11291781158999997,0.16473835539999998,0.15850635793,81.93865,81.84834196000001,18.31960906542749,<1fF
FE_RN_2_0,0.142268,0.127092,0.015175999999999995,0.0610255,0.046087598199999996,0.0812428971,0.0810044112,56.57004900000001,45.51293070000001,10.667191497736663,<1fF
i_tv80_core_i_mcode_n_13483,7.75885,7.371275,0.387575,2.4410968900000007,2.6381415538399944,5.3177543306799855,4.7331334,1198.9806990000004,1150.8526806599991,4.995263473324011,5-20fF
i_tv80_core_RegAddrA_r[1],0.627718,0.756163,0.12844500000000003,0.4206448100000001,0.26839874579,0.20707300276000012,0.487764085,168.06359599999996,167.44560245999998,20.462213924086935,<1fF
n_1706,0.135457,0.149097,0.013640000000000013,0.06734180000000001,0.05471263299,0.06811564590000001,0.09438398499999999,70.565698,70.02592211,10.069616188163044,<1fF
n_1747,0.153282,0.147696,0.005586000000000008,0.09936590000000001,0.06604196509999999,0.05391660664999999,0.0816537795,46.811907,46.30356908,3.644263514306969,<1fF
n_127,0.190029,0.261628,0.07159900000000002,0.09273809999999999,0.12066177200000003,0.097291309,0.14096645969999994,50.967442,51.985873639999994,37.677933368064885,<1fF
n_1467,1.48865,1.491896,0.003246000000000082,0.5501254,0.48378548053999987,0.9385203385999995,1.0081108900000002,209.719818,206.64766984000002,0.21804991099318724,1-5fF
n_2061,0.817047,0.80601,0.011036999999999964,0.48683599,0.3135825294999999,0.3302095467999999,0.49242760800000007,158.821068,155.42576296,1.3508402821379877,<1fF
i_tv80_core_final_adder_add_1282_22_n_351,0.152651,0.129116,0.023535,0.03913419,0.050268371500000006,0.11351665050000001,0.07884756799999998,45.60293,43.63737544,15.417521011981577,<1fF
n_1178,0.371247,0.368481,0.0027659999999999907,0.1999161,0.14554090599999997,0.17133120219999998,0.222940551,88.835941,91.34853422,0.7450565257092961,<1fF
i_tv80_core_BusA[5],9.47819,9.700213,0.22202300000000008,3.7118862599999987,3.7571235525000017,5.76629972322399,5.94308975,1460.1041100000002,1421.4091451199997,2.342462010151728,5-20fF
n_160,0.46373,0.482207,0.01847700000000002,0.10498894,0.17590137909999995,0.3587407192999998,0.306306009,140.71693000000002,137.9915114799999,3.984430595389563,<1fF
n_329,0.147641,0.121506,0.02613499999999999,0.0281582,0.0451346016,0.11948266530000001,0.07637152589999999,45.63596,44.96439199999999,17.70172242127864,<1fF
n_1346,1.17421,1.370565,0.19635500000000006,0.46877103,0.50445120363,0.7054367046000001,0.8661137099999999,229.651721,232.41923719999994,16.72230691273282,1-5fF
n_2025,0.338413,0.314299,0.024114000000000024,0.09108102,0.12106911020000001,0.2473316285999999,0.19322980699999998,86.423084,85.76207430999999,7.125612786742833,<1fF
i_tv80_core_n_18871,3.19174,3.08539,0.10634999999999994,1.2355292500000004,1.3101622382400004,1.9562080955400007,1.7752272799999995,484.23168599999997,474.8906829199998,3.3320383239236264,1-5fF
A[2],2.67576,2.599032,0.07672800000000013,1.5433417,1.1164719820000002,1.1324213501479996,1.4825604799999996,439.63959,428.5970831,2.8675217508296758,1-5fF
n_2006,0.495689,0.445509,0.05018,0.0844225,0.16204417608,0.4112664563000001,0.283465116,97.83880299999998,94.71641252,10.123282945556591,<1fF
n_946,1.821,2.276111,0.45511100000000027,0.43092843999999997,0.9896139999999999,1.3900713041799992,1.2864970000000002,274.2580760000001,266.52441834,24.992366831411328,1-5fF
n_1667,0.132783,0.174853,0.042069999999999996,0.07294439999999999,0.10267557638000002,0.059838738000000016,0.07217782429999996,88.88086599999998,89.44783245000002,31.683272708102688,<1fF
n_244,1.5723,1.635483,0.06318299999999999,0.44217280000000003,0.5491480226999996,1.1301275127000003,1.0863358667999998,261.89805700000005,253.12147114,4.018507918336195,1-5fF
i_tv80_core_n_207,0.423989,0.431275,0.007286000000000015,0.19060110000000002,0.14911608657000006,0.23338775009999996,0.2821586659999999,133.96634299999997,134.36008492000005,1.718440808605887,<1fF
n_1228,0.579978,0.503824,0.07615399999999994,0.23048239999999998,0.2039242037,0.3494951202,0.29989987099999993,131.70691399999998,129.41134638999995,13.130498053374428,<1fF
n_316,0.683979,0.624616,0.059363000000000055,0.318343,0.2169148984400001,0.3656351918800002,0.40770128599999994,114.08072899999999,111.08080668,8.679067632193394,<1fF
n_203,0.281076,0.304892,0.023816000000000004,0.1005774,0.14741705940000002,0.18049903480000007,0.15747511,59.56339500000001,60.14593222000001,8.47315316853805,<1fF
n_861,0.529212,0.488319,0.04089300000000001,0.13580841000000002,0.15660360528999992,0.3934033038,0.33171518200000005,127.006833,124.38580293999999,7.727149044239362,<1fF
n_1068,0.257949,0.294779,0.03683000000000003,0.08592345,0.0970626285,0.17202550152099993,0.19771662499999998,80.653777,81.08186487999998,14.278016197000195,<1fF
