metric,n,mape_mean,mape_median,mape_p90,ci_lo,ci_hi,bias_pct,r2_lin,r2_log,g_mean,p_mean
total_cap,3280,8.109445951054328,6.182686411434653,16.357938048992224,7.828673451935035,8.407335557606507,-0.7972935614671235,0.9692555275783076,0.9871558841850558,1.3581915077134148,1.3035718484756098
c_gnd,3280,21.752207492093497,17.837662280700897,42.85417943805198,21.100620601892533,22.3892295742434,-0.29382700225621927,0.941358736452726,0.950409823599247,0.5324178090083537,0.48069075125
c_cpl_total,3280,18.0010092019974,13.599329243392484,37.02995751016277,17.3821982787136,18.60412130894366,6.462453444370018,0.9464827940704275,0.9665726619866167,0.8257737370198017,0.8228812225531403
total_res,3280,11.924690195612245,7.211518846049448,27.74758851611909,11.437652965823057,12.405335150024689,-4.770958542566532,0.9392597207988916,0.8876442788162435,250.67485721067075,224.5406311280488
