net,g_tot,p_tot,err_tot,g_gnd,p_gnd,g_cpl,p_cpl,g_res,p_res,mape,cap_bin
n_1083,0.242219,0.210763,0.031455999999999984,0.1279303,0.09903300000000001,0.11428863470000002,0.111729,78.51587399999998,77.49995624,12.986594775802057,<1fF
n_788,0.984408,0.939398,0.045009999999999994,0.43277429999999995,0.4084349999999999,0.551635301,0.5309629999999999,180.97979,178.35003397999998,4.572291163826381,<1fF
i_tv80_core_final_adder_add_1282_22_n_439,0.354967,0.346201,0.008765999999999996,0.13799667000000002,0.14744600000000002,0.21697007605999993,0.198755,104.68135000000001,108.02996112,2.469525336158008,<1fF
n_2192,0.385375,0.366365,0.019010000000000027,0.07490585999999999,0.096561,0.31046921643999986,0.269802,118.49549600000002,117.46134919999999,4.932857606227707,<1fF
n_1340,0.21296,0.196976,0.015983999999999998,0.12612279999999998,0.100376,0.086836886,0.09660299999999998,75.672622,75.16557544000001,7.50563486100676,<1fF
n_2194,0.462762,0.410617,0.052145,0.13842430999999997,0.12991600000000003,0.32433755569999995,0.280709,136.513843,134.01961820000005,11.268211305163344,<1fF
n_485,0.219215,0.234275,0.015060000000000018,0.0712854,0.091213,0.14792955489999998,0.14306500000000003,79.38569499999997,79.51601943,6.869967839791993,<1fF
n_1616,0.144018,0.178785,0.03476699999999999,0.0461498,0.05485,0.0978682707,0.12393199999999999,72.28788199999998,73.42541243,24.140732408448937,<1fF
di_reg[7],11.0976,11.059956,0.03764400000000023,4.0695568600000005,3.9533590000000003,7.028013105970006,7.106605,1663.5076700000013,1662.1523148000015,0.33920847750865263,5-20fF
i_tv80_core_n_3878,1.16754,1.277028,0.10948800000000003,0.57624236,0.541514,0.5912956072999999,0.7355220000000001,275.4309350000001,273.04137897999993,9.377665861555066,1-5fF
n_213,0.138068,0.117342,0.020725999999999994,0.0344552,0.030919000000000006,0.10361265839999999,0.08641900000000001,44.589643,43.85650081,15.011443636468982,<1fF
n_360,2.99727,3.009176,0.011906000000000194,1.35600644,1.1399949999999994,1.6412712311180002,1.869176,491.6945209999999,488.22828573999976,0.39722814427796616,1-5fF
n_1294,1.52238,1.411753,0.11062700000000003,0.9422309000000001,0.5978859999999997,0.5801471871000003,0.8138679999999999,289.06630799999994,291.7839094000001,7.266713961034697,1-5fF
n_433,1.41957,1.435081,0.015511000000000053,0.68130567,0.5667880000000002,0.7382670508000004,0.868293,250.486878,249.60080334000006,1.0926548180082738,1-5fF
n_1301,0.195014,0.206744,0.011730000000000018,0.057282559999999996,0.07308800000000001,0.1377310148,0.13365900000000003,75.645074,75.55654390000002,6.014952772621463,<1fF
n_428,0.755013,0.79523,0.04021699999999995,0.14773856,0.21500500000000003,0.6072738706800002,0.5802289999999999,168.04880500000002,161.97728410000002,5.326663249506955,<1fF
i_tv80_core_final_adder_add_1282_22_n_347,0.0939852,0.082352,0.01163320000000001,0.0236156,0.024173999999999998,0.0703696303,0.05817499999999999,39.93399800000001,39.00696080000001,12.37769350919082,<1fF
i_tv80_core_n_3901,0.559533,0.541593,0.017939999999999956,0.24584725999999998,0.2939260000000002,0.31368625935,0.24766799999999997,123.99656999999998,122.37220344,3.206245208057426,<1fF
n_1395,0.386115,0.404199,0.01808399999999999,0.191518,0.253717,0.194596395,0.15047899999999997,95.20980400000002,95.41171867999998,4.683578726545198,<1fF
n_2531,0.379201,0.441917,0.062716,0.11650640000000001,0.12140399999999997,0.2626945822999998,0.32051199999999996,92.328055,93.19406098,16.538985920395778,<1fF
n_1066,0.162098,0.161166,0.0009319999999999884,0.0751385,0.063251,0.08695929590000001,0.09791399999999999,69.87472700000001,72.24907556000001,0.5749608261668796,<1fF
n_2441,4.32681,4.364598,0.03778799999999993,1.6674113399999997,1.5378229999999982,2.6593955985799997,2.8267759999999993,747.076196,730.9343727999996,0.8733454900954729,1-5fF
i_tv80_core_final_adder_add_1282_22_n_450,0.423521,0.443005,0.019484,0.2158579,0.12874999999999998,0.20766277920000004,0.3142560000000001,122.42753299999998,120.82078231999999,4.600480259538489,<1fF
n_1056,0.754014,0.805536,0.05152200000000007,0.24203633000000002,0.3411339999999999,0.5119789829253003,0.464402,143.945379,144.83378476000001,6.833029625444629,<1fF
n_1783,0.630588,0.618294,0.012294000000000027,0.34400183999999995,0.218645,0.28658661879999997,0.39964400000000005,138.310427,138.35485516,1.9496089364212492,<1fF
i_tv80_core_n_16827,0.923501,0.932969,0.009468000000000032,0.18529004999999998,0.264787,0.7382103415300002,0.6681809999999999,160.386755,171.50173422,1.025228992713601,<1fF
n_783,0.295495,0.302973,0.007477999999999985,0.15733777,0.13520000000000004,0.1381569785,0.16777199999999998,102.788032,101.59210779999995,2.5306688776459785,<1fF
n_2117,0.12607,0.129751,0.0036810000000000176,0.04640954,0.051183,0.07966003839999998,0.07856400000000001,74.92629,73.48184466000001,2.9198064567304023,<1fF
n_1633,1.10943,1.055715,0.05371499999999996,0.61093977,0.459007,0.4984943640000001,0.596708,183.70178400000003,183.45567414,4.841675454963356,1-5fF
i_tv80_core_n_3892,1.07418,1.159149,0.08496900000000007,0.582840739,0.5555250000000002,0.49133432519000003,0.603624,216.940093,223.48890796,7.910126794392008,1-5fF
n_1021,0.435861,0.40325,0.032611,0.12469125,0.14707299999999998,0.31117057389999997,0.256177,94.46930800000001,96.64451872000002,7.4819724636982885,<1fF
i_tv80_core_i_reg_RegsH\[3\][3],1.28427,1.405407,0.12113700000000005,0.6216692799999999,0.6110469999999999,0.6626019434999998,0.7943600000000001,283.6191170000001,285.52544176000004,9.43236235371067,1-5fF
n_954,0.207634,0.212837,0.005202999999999985,0.02933799,0.04080600000000001,0.17829599410000005,0.17202999999999996,74.98515900000001,74.94109651999997,2.5058516427945254,<1fF
i_tv80_core_n_3916,0.396927,0.412037,0.015110000000000012,0.21412873000000002,0.21184100000000006,0.18279875320000002,0.20019299999999998,108.95786199999998,107.83483321999998,3.806745320928033,<1fF
n_1266,0.458027,0.533227,0.07519999999999999,0.22926953,0.222927,0.22875605372000005,0.310301,103.558178,104.85621859999998,16.41824608592943,<1fF
i_tv80_core_i_reg_RegsH\[2\][4],1.01425,1.313438,0.299188,0.5779002999999999,0.5710610000000002,0.43634455354350005,0.742377,208.313078,208.2553145599999,29.498447128420015,1-5fF
n_1817,0.13738,0.135993,0.0013869999999999993,0.0908629,0.07889900000000001,0.046517064899999995,0.05709500000000001,72.86731100000002,70.44317256,1.0096083855000724,<1fF
n_1379,1.294,1.077359,0.21664100000000008,0.43111157000000006,0.46841600000000005,0.8628870275600005,0.608943,288.516936,280.1710032599998,16.741962905718708,1-5fF
n_2426,0.13713,0.153001,0.015870999999999996,0.0717853,0.073016,0.06534465279999999,0.07998599999999999,45.600498,46.19946435999999,11.573689200029166,<1fF
i_tv80_core_i_mcode_n_14627,1.15636,1.149577,0.0067829999999999835,0.3305217099999999,0.354922,0.8258406078400002,0.7946550000000001,219.77470700000003,213.05089111999993,0.5865820332768328,1-5fF
FE_OFN67_i_tv80_core_IR_4,9.13808,9.697371,0.559291,3.447442090000001,3.6662429999999993,5.69063799810399,6.031128999999999,1458.616738000001,1493.3744219599985,6.120443244095039,5-20fF
n_1445,0.204752,0.225946,0.02119400000000002,0.10655435200000002,0.106767,0.09819791700899999,0.119181,55.69814699999999,56.49439808,10.351058841916084,<1fF
