net_name,wirelen_M4,wirelen_M2,wirelen_M3,n_via_v3,n_via_v2,n_via_v1,wirelen_M5,n_via_v4,wirelen_M1,wirelen_M6,wirelen_M7,wirelen_M8,n_via_v5,n_via_v6,n_via_v7,R_gold,R_pred_analytic,ape,bias_signed,R_pred_analytic_cal,ape_cal,bias_signed_cal,q,R_v7,ape_v7
FE_RN_16_0,5.31,0.63,5.04,2.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,252.80910799999998,213.380584,15.596164359711274,-15.596164359711274,249.64116191195606,1.253098083809512,-1.253098083809512,Q3,305.067,20.670889752911922
FE_RN_15_0,8.91,0.0,1.755,2.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,405.84232899999995,209.3313976,48.4205114543387,-48.4205114543387,244.90388179609468,39.65541189369266,-39.65541189369266,Q4_long,337.127,16.931533280255728
FE_RN_14_0,0.0,1.026,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,47.413106000000006,36.818596,22.34510854446027,-22.34510854446027,43.075320692752896,9.148916139868815,-9.148916139868815,Q1_short,51.6813,9.002139619370208
FE_RN_13_0,0.0,3.2220000000000004,0.27,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,112.300923,95.72592080000001,14.759453223728165,-14.759453223728165,111.99299226589372,0.27420142762876376,-0.27420142762876376,Q2,124.907,11.22526570863536
FE_RN_12_0,0.0,1.188,0.45,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,82.156348,71.238296,13.289358967124475,-13.289358967124475,83.34409182265549,1.4457115628551205,1.4457115628551205,Q2,90.9622,10.71840729824067
FE_RN_11_0,0.0,0.936,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,42.680992,35.626456000000005,16.52851929964514,-16.52851929964514,41.680595787689754,2.3438916609769747,-2.3438916609769747,Q1_short,46.9601,10.025793214928072
FE_RN_10_0,0.0,0.972,0.45,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,79.579808,68.37716,14.07724934445682,-14.07724934445682,79.99675205050393,0.5239319633743387,0.5239319633743387,Q2,83.4645,4.881504614838982
FE_OCPN2454_i_tv80_core_n_18881,0.0,1.836,9.36,0.0,6.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,316.4180610000001,288.44759439999996,8.839718728950848,-8.839718728950848,337.4645962011455,6.651496167643047,6.651496167643047,Q4_long,227.61,28.06668516940316
FE_OFN2450_n_2406,2.07,6.227999999999999,5.22,2.0,7.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,498.3323160000001,450.5128256,9.59590395096916,-9.59590395096916,527.0701913489112,5.766809501656134,5.766809501656134,Q4_long,499.422,0.2186661320194053
FE_OFN2449_n_2045,28.26,1.4760000000000002,10.35,9.0,7.0,7,22.14,7.0,0.0,0.0,0.0,0.0,0,0,0,1255.0209280000008,1223.4963064833332,2.5118801458478606,-2.5118801458478606,1431.4097085116516,14.054648538231442,14.054648538231442,Q4_long,1025.62,18.278653597081753
FE_OFN2447_i_tv80_core_i_mcode_n_12691,4.5,6.389999999999999,5.4,4.0,9.0,10,16.83,5.0,0.0,0.0,0.0,0.0,0,0,0,854.38889,795.6770331527777,6.871795447530023,-6.871795447530023,930.8894714756118,8.953836171209092,8.953836171209092,Q4_long,651.782,23.713661585650993
CTS_2,55.98,14.274,78.66000000000001,57.0,99.0,100,14.04,10.0,0.0,0.0,0.0,0.0,0,0,0,6043.929918000012,5543.408246433333,8.281394363558492,-8.281394363558492,6485.420789700042,7.304698725661662,7.304698725661662,Q4_long,4590.51,24.04759713826994
CTS_1,41.49,14.417999999999992,93.33000000000004,44.0,100.0,101,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5597.332681999995,5084.4685888,9.16265161170913,-9.16265161170913,5948.491762553595,6.273686066273396,6.273686066273396,Q4_long,4205.38,24.86814275800082
CTS_5,48.42,12.167999999999994,86.80500000000009,53.0,86.0,86,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5317.855522,4820.634252000002,9.350033447561538,-9.350033447561538,5639.8230488574045,6.054461719116345,6.054461719116345,Q4_long,4245.99,20.15597297755996
CTS_4,53.99999999999999,6.029999999999996,73.26000000000003,55.0,74.0,66,7.83,6.0,0.0,0.0,0.0,0.0,0,0,0,5171.891140999995,4450.668607941667,13.945044731140225,-13.945044731140225,5206.987729359789,0.678602611751968,0.678602611751968,Q4_long,4623.82,10.597112855976013
FE_OFN2444_n_64,0.0,1.026,2.25,0.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,120.06026000000001,105.253936,12.332410407906844,-12.332410407906844,123.14013949294777,2.565278046997194,2.565278046997194,Q2,129.206,7.617624682805097
FE_OFN2443_n_588,10.26,6.606,7.92,4.0,14.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,807.2401659999998,744.8762352,7.725573308501578,-7.725573308501578,871.4558998298152,7.9549725762550025,7.9549725762550025,Q4_long,749.367,7.169262437320279
FE_RN_9_0,0.0,1.728,0.45,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,89.83769099999999,78.391136,12.741372660613004,-12.741372660613004,91.71244125303438,2.0868192761481286,2.0868192761481286,Q2,94.6976,5.4096548407505285
FE_RN_8_0,0.0,0.54,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,48.955193,30.381040000000002,37.94112914640128,-37.94112914640128,35.5438062054119,27.395228111118065,-27.395228111118065,Q1_short,48.9728,0.03596554097947924
FE_RN_7_0,0.0,0.972,0.9,0.0,4.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,128.189142,112.265108,12.422295485837642,-12.422295485837642,131.34274673880935,2.460118454345649,2.460118454345649,Q3,94.6246,26.183607656879396
FE_RN_6_0,0.0,0.3239999999999999,0.9,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,81.743457,65.9306,19.344492611806235,-19.344492611806235,77.13443876202162,5.638394077190043,-5.638394077190043,Q2,78.2756,4.242366456314674
FE_RN_5_0,0.0,0.45,0.45,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,75.12057800000001,61.462748000000005,18.181209947559246,-18.181209947559246,71.90734760113767,4.277430345200933,-4.277430345200933,Q1_short,78.3365,4.281013386238843
FE_RN_4_0,0.0,0.612,0.45,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,75.638656,63.6086,15.904640082446726,-15.904640082446726,74.41785243025133,1.6139942647165333,-1.6139942647165333,Q1_short,75.1191,0.6868921626529091
FE_RN_3_0,0.0,0.3059999999999999,0.36,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,67.956648,58.327954399999996,14.168876604979113,-14.168876604979113,68.23984654744214,0.4167341323870773,0.4167341323870773,Q1_short,46.9558,30.903301763795053
FE_RN_2_0,0.0,0.756,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,56.57004900000001,33.242176,41.237144765421725,-41.237144765421725,38.89114597756345,31.251348257514433,-31.251348257514433,Q1_short,80.7261,42.701131476835
FE_RN_1_0,0.0,0.54,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,41.293381000000004,30.381040000000002,26.4263684293616,-26.4263684293616,35.5438062054119,13.92372011046542,-13.92372011046542,Q1_short,47.1444,14.169387098624822
FE_RN_0_0,0.0,0.432,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,39.228098,28.950472,26.19965413566572,-26.19965413566572,33.87013631933611,13.658479390624269,-13.658479390624269,Q1_short,42.4305,8.163541347327111
FE_OFN91_i_tv80_core_IR_3,3.6,1.872,6.03,6.0,7.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,439.2983170000001,395.7001592,9.924499164425464,-9.924499164425464,462.9429991223287,5.382374848098622,5.382374848098622,Q4_long,363.648,17.220716327032974
FE_OFN89_n_2230,7.199999999999999,5.814,8.549999999999999,4.0,7.0,9,3.24,3.0,0.0,0.0,0.0,0.0,0,0,0,691.4607370000002,622.5360365,9.96798470424217,-9.96798470424217,728.3259637340007,5.331499644353692,5.331499644353692,Q4_long,702.388,1.5803157598520028
FE_OFN88_i_tv80_core_i_mcode_n_12687,7.470000000000001,1.962,1.62,4.0,4.0,5,15.12,5.0,0.0,0.0,0.0,0.0,0,0,0,628.513379,579.7389732666666,7.760281222801691,-7.760281222801691,678.2562320287542,7.914366613467781,7.914366613467781,Q4_long,208.095,66.89091959647847
FE_OFN87_i_tv80_core_n_221,9.45,1.044,4.32,6.0,6.0,7,12.87,6.0,0.0,0.0,0.0,0.0,0,0,0,745.797701,689.9395835638888,7.489714350314298,-7.489714350314298,807.1836530822331,8.230911948364023,8.230911948364023,Q4_long,675.369,9.443405484565838
FE_OFN85_n_2436,4.41,2.826,1.26,2.0,4.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,266.56445299999996,239.6248808,10.106213299190332,-10.106213299190332,280.3452523399503,5.169781336129752,5.169781336129752,Q4_long,22.7446,91.46750448380303
FE_OFN84_i_tv80_core_n_232,8.82,2.664,10.71,10.0,8.0,8,8.459999999999999,5.0,0.0,0.0,0.0,0.0,0,0,0,885.7557339999997,808.0407353944445,8.773863450434662,-8.773863450434662,945.3541848777608,6.728542485253732,6.728542485253732,Q4_long,797.911,9.917489735381134
FE_OFN83_i_tv80_core_IR_6,7.92,8.261999999999999,5.49,5.0,6.0,7,5.85,2.0,0.0,0.0,0.0,0.0,0,0,0,661.2843200000001,621.5927727472222,6.002190896160658,-6.002190896160658,727.2224075677428,9.97121594653004,9.97121594653004,Q4_long,503.061,23.926670452431125
FE_OFN82_i_tv80_core_IR_3,0.0,1.854,2.34,0.0,4.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,187.574322,166.8141936,11.067681428164772,-11.067681428164772,195.16156687297277,4.0449272544739765,4.0449272544739765,Q3,165.966,11.519872107014727
FE_OFN81_n_2406,1.62,2.0340000000000003,2.97,2.0,6.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,303.7597200000001,275.3849136,9.341201130946546,-9.341201130946546,322.182124143627,6.064794945039756,6.064794945039756,Q4_long,244.12,19.633847437046644
FE_OFN80_n_2406,4.859999999999999,11.682,9.72,3.0,11.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,766.7594219999995,710.7441472,7.305456339080958,-7.305456339080958,831.5236157059647,8.446481627449145,8.446481627449145,Q4_long,622.261,18.845340253282163
FE_OFN76_i_tv80_core_IR_4,9.09,3.834,10.62,7.0,7.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,635.8712149999999,595.4509064,6.356681612014768,-6.356681612014768,696.6381539907277,9.556485268912166,9.556485268912166,Q4_long,562.571,11.527525270978003
FE_OFN74_i_tv80_core_n_210,3.06,2.88,11.79,2.0,7.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,480.9173350000001,439.57966400000004,8.595587638777888,-8.595587638777888,514.2791158253989,6.937113386731794,6.937113386731794,Q4_long,460.053,4.338445192457056
FE_OFN73_n_2441,13.95,1.7999999999999998,9.63,11.0,11.0,11,5.04,6.0,0.0,0.0,0.0,0.0,0,0,0,990.1656119999992,906.3617324222223,8.46362250538115,-8.46362250538115,1060.3832445899436,7.091503859451793,7.091503859451793,Q4_long,782.469,20.97594679949351
FE_OFN72_mcycle_2,0.0,7.739999999999999,13.140000000000002,0.0,10.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,574.8640399999997,528.5460016,8.05721617236656,-8.05721617236656,618.3638430914716,7.566972373410577,7.566972373410577,Q4_long,524.132,8.825050180560918
FE_OFN71_n_2406,0.0,0.324,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,37.031268000000004,27.519904,25.684683549048344,-25.684683549048344,32.19646643326033,13.055997884651616,-13.055997884651616,Q1_short,41.8113,12.908097016823724
FE_OFN70_i_tv80_core_i_mcode_n_14616,10.89,1.296,6.390000000000001,3.0,4.0,4,4.7700000000000005,4.0,0.0,0.0,0.0,0.0,0,0,0,541.7427819999999,506.7026587138889,6.468036944904049,-6.468036944904049,592.8085774908768,9.426206898844645,9.426206898844645,Q4_long,572.43,5.66453656968152
FE_OFN69_i_tv80_core_IR_4,19.98,2.5740000000000003,1.08,2.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,425.2569189999999,408.4159904,3.960177447459692,-3.960177447459692,477.8196801020954,12.360236542581797,12.360236542581797,Q4_long,463.146,8.909691837371398
FE_OFN68_i_tv80_core_IR_4,15.57,2.196,12.96,11.0,9.0,9,8.01,4.0,0.0,0.0,0.0,0.0,0,0,0,1013.6980789999996,943.2544712138888,6.949170492224124,-6.949170492224124,1103.5453074422314,8.863312489539789,8.863312489539789,Q4_long,1041.54,2.7465693757125513
FE_OFN67_i_tv80_core_IR_4,23.76,9.306,33.245,11.0,13.0,11,4.77,2.0,0.0,0.0,0.0,0.0,0,0,0,1458.616738000001,1431.8766227138888,1.8332516410566717,-1.8332516410566717,1675.2008880473527,14.84859897770839,14.84859897770839,Q4_long,1274.82,12.600756128166754
FE_OFN66_i_tv80_core_IR_3,8.1,1.458,7.56,6.0,7.0,8,6.21,4.0,0.0,0.0,0.0,0.0,0,0,0,696.9604719999999,630.8446856916665,9.486303594608065,-9.486303594608065,738.0465334280384,5.895034665328702,5.895034665328702,Q4_long,708.415,1.6434975095689641
FE_OFN65_n_413,0.0,1.188,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,63.591159000000005,50.578548000000005,20.46292472826293,-20.46292472826293,59.17355390938307,6.946885636440339,-6.946885636440339,Q1_short,62.3057,2.021442949325712
FE_OFN61_i_tv80_core_n_224,2.43,2.187,7.65,4.0,6.0,6,12.51,2.0,0.0,0.0,0.0,0.0,0,0,0,611.929807,559.9271510194444,8.498140699421032,-8.498140699421032,655.0777111311373,7.051119856813471,7.051119856813471,Q4_long,782.061,27.802403323687102
FE_OFN56_i_tv80_core_IR_1,9.18,3.258,4.59,7.0,11.0,10,4.95,3.0,0.0,0.0,0.0,0.0,0,0,0,748.02477,687.5961747861111,8.078421682999737,-8.078421682999737,804.4420198972798,7.542163329334644,7.542163329334644,Q4_long,723.441,3.2864914353036676
FE_OFN52_i_tv80_core_ALU_Op_r_0,3.33,2.6099999999999994,4.5,4.0,8.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,438.3500750000002,391.0880152,10.7818071663385,-10.7818071663385,457.54709587058176,4.379381221865098,4.379381221865098,Q4_long,367.471,16.16951360165734
FE_OFN51_i_tv80_core_n_17088,0.0,14.76,2.52,0.0,4.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,668.4026310000002,421.5205088,36.93613860116599,-36.93613860116599,493.1510993828328,26.219455682718177,-26.219455682718177,Q4_long,504.132,24.57659850234792
FE_OFN48_mcycle_1,22.77,4.464,15.75,7.0,8.0,9,4.23,2.0,0.0,0.0,0.0,0.0,0,0,0,1009.6996549999999,967.5986768972223,4.16965360880287,-4.16965360880287,1132.02641701034,12.115163296786529,12.115163296786529,Q4_long,641.012,36.51458660744021
FE_OFN47_i_tv80_core_n_214,7.379999999999999,3.582,19.08,7.0,7.0,8,5.58,4.0,0.0,0.0,0.0,0.0,0,0,0,875.9724819999996,810.9226670388888,7.4260112386853265,-7.4260112386853265,948.7258541776719,8.305440373145458,8.305440373145458,Q4_long,599.324,31.581869029534165
FE_OFN46_n_2442,16.200000000000003,4.715999999999999,15.659999999999998,12.0,15.0,15,9.9,5.0,0.0,0.0,0.0,0.0,0,0,0,1324.8418960000006,1221.5077903722222,7.799731118087948,-7.799731118087948,1429.0832762601663,7.868212846747536,7.868212846747536,Q4_long,1183.5,10.668585921591397
FE_OFN45_n_2439,26.55,4.319999999999999,11.61,13.0,16.0,16,7.29,5.0,0.0,0.0,0.0,0.0,0,0,0,1435.3056280000003,1305.090508525,9.072292126133874,-9.072292126133874,1526.8695250569122,6.3794006844730236,6.3794006844730236,Q4_long,1114.4,22.357999699838157
FE_OFN44_n_2165,7.56,7.091999999999999,11.43,5.0,10.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,764.8639459999996,688.3123175999999,10.008528810952702,-10.008528810952702,805.279859595732,5.284065722681142,5.284065722681142,Q4_long,845.449,10.535867773796255
FE_OFN42_i_tv80_core_BusA_2,0.72,0.99,5.94,2.0,4.0,4,2.52,2.0,0.0,0.0,0.0,0.0,0,0,0,319.448443,288.5807890111111,9.66279681910639,-9.66279681910639,337.6204250814255,5.68854927285574,5.68854927285574,Q4_long,176.491,44.751335037810776
FE_OFN41_tstate_0,0.0,1.746,1.62,0.0,4.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,162.53904,143.95056879999999,11.43631167010708,-11.43631167010708,168.4126389546247,3.6136542670762033,3.6136542670762033,Q3,121.614,25.178590940367307
FE_OFN39_n_104,5.67,2.358,9.359999999999998,4.0,5.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,432.1010339999999,400.27769119999994,7.364792096285514,-7.364792096285514,468.29840862467194,8.377062718316019,8.377062718316019,Q4_long,396.668,8.20017338815253
FE_OFN38_n_104,0.0,2.322,0.63,0.0,2.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,135.90750899999998,111.9421992,17.633543559392276,-17.633543559392276,130.96496481267312,3.636696915199042,-3.636696915199042,Q3,135.493,0.3049934496260845
FE_OFN37_i_tv80_core_IR_5,14.31,6.372,7.92,8.0,12.0,14,2.97,2.0,0.0,0.0,0.0,0.0,0,0,0,952.9602389999999,877.3123979916668,7.938194891291064,-7.938194891291064,1026.3974457694994,7.706219395529213,7.706219395529213,Q4_long,892.147,6.381508536370304
FE_OFN36_i_tv80_core_IR_5,16.56,5.634,9.18,2.0,4.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,590.9715309999998,550.5230695999999,6.844401003810781,-6.844401003810781,644.075558225488,8.985885857416738,8.985885857416738,Q4_long,539.377,8.730459640364614
FE_OFN35_i_tv80_core_IR_5,3.42,11.016,13.049999999999995,4.0,13.0,10,4.14,2.0,0.0,0.0,0.0,0.0,0,0,0,857.9778459999999,790.230677661111,7.89614424833166,-7.89614424833166,924.5175959861099,7.755415864911506,7.755415864911506,Q4_long,832.646,2.9525058389444627
FE_OFN34_i_tv80_core_IR_3,6.75,6.21,9.63,2.0,7.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,596.139633,551.0105272000001,7.5702240384342865,-7.5702240384342865,644.6458513579074,8.136720941334799,8.136720941334799,Q4_long,588.095,1.349454482587635
FE_OFN33_i_tv80_core_BusA_0,0.0,8.73,3.15,0.0,6.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,318.871998,295.077016,7.462236304612738,-7.462236304612738,345.22058074296416,8.263059443358253,8.263059443358253,Q4_long,186.315,41.57059849450939
FE_OFN32_n_1350,0.0,0.648,1.17,0.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,114.24145999999999,98.5870128,13.702947423816182,-13.702947423816182,115.34028056095714,0.9618404395016932,0.9618404395016932,Q2,100.086,12.39082553741872
FE_OFN30_di_reg_0,4.23,3.366,3.96,2.0,5.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,315.94990899999993,294.2125696,6.879995461559048,-6.879995461559048,344.20923566338274,8.944242697465949,8.944242697465949,Q4_long,225.459,28.64090364400135
FE_OFN28_n_2187,11.88,1.2240000000000002,0.63,5.0,6.0,6,13.77,4.0,0.0,0.0,0.0,0.0,0,0,0,688.9078229999998,636.334481525,7.631404335932443,-7.631404335932443,744.4692312424411,8.065144042128452,8.065144042128452,Q4_long,795.56,15.481342124343998
FE_OFN27_i_tv80_core_IR_0,26.73,13.464,30.51,15.0,16.0,15,2.6100000000000003,4.0,0.0,0.0,0.0,0.0,0,0,0,1706.8903720000012,1625.399047447222,4.774256501153847,-4.774256501153847,1901.609317815491,11.407817924904771,11.407817924904771,Q4_long,1830.46,7.239458961574056
FE_OFN25_i_tv80_core_n_1631,2.5200000000000005,20.916,24.93,5.0,26.0,27,8.55,2.0,0.0,0.0,0.0,0.0,0,0,0,1627.2471010000015,1510.3694914305554,7.182536044932614,-7.182536044932614,1767.0323498462915,8.590290236829238,8.590290236829238,Q4_long,1704.71,4.76036484885392
FE_OFN24_n_2000,0.0,0.3419999999999999,0.36,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,72.25469299999999,58.8048104,18.614545355552185,-18.614545355552185,68.79773650946741,4.784404094738285,-4.784404094738285,Q1_short,74.2662,2.7839119045181038
FE_OFN23_i_tv80_core_BusA_3,9.09,3.5460000000000003,6.3,4.0,9.0,8,3.87,2.0,0.0,0.0,0.0,0.0,0,0,0,693.078134,597.4484047527778,13.797828059487179,-13.797828059487179,698.9750948705251,0.8508363748963927,0.8508363748963927,Q4_long,617.082,10.965016824495574
FE_OFN21_i_tv80_core_ALU_Op_r_1,0.0,1.998,1.35,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,106.67002799999999,94.241252,11.651610328629506,-11.651610328629506,110.25602802416856,3.361769084909746,3.361769084909746,Q2,93.1312,12.69225128543135
FE_OFN20_n_1850,0.0,0.558,0.72,0.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,107.26923699999999,91.2580248,14.92619193329397,-14.92619193329397,106.76584962792164,0.4692746831772006,-0.4692746831772006,Q2,80.3489,25.096045942789722
FE_OFN19_i_tv80_core_ALU_Op_r_2,0.0,5.4,2.07,0.0,6.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,279.61762000000004,247.8535008,11.35984177248917,-11.35984177248917,289.9721931760105,3.7031189865683114,3.7031189865683114,Q4_long,245.048,12.363176540877514
FE_OFN18_n_2111,0.0,0.432,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,39.514964,28.950472,26.735421042013346,-26.735421042013346,33.87013631933611,14.285291214396368,-14.285291214396368,Q1_short,43.0366,8.912157935915115
FE_OFN17_n_152,0.0,0.144,0.27,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,68.34002600000001,54.9547328,19.58631563880295,-19.58631563880295,64.29340051273401,5.921311015108479,-5.921311015108479,Q1_short,70.549,3.232328299084928
FE_OFN14_n_532,0.0,1.4760000000000002,1.8,0.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,120.01305699999999,105.077788,12.444703412562845,-12.444703412562845,122.93405799029115,2.4339026630170437,2.4339026630170437,Q2,115.2,4.010444463555317
FE_OFN12_i_tv80_core_ISet_1,11.88,3.996,2.8799999999999994,7.0,7.0,9,5.8500000000000005,3.0,0.0,0.0,0.0,0.0,0,0,0,710.00631,658.9980807472223,7.184193792978785,-7.184193792978785,770.9841424723329,8.588350781323749,8.588350781323749,Q4_long,686.211,3.351422327500156
FE_OFN11_i_tv80_core_ISet_1,18.99,13.769999999999998,21.69,14.0,17.0,21,22.41,6.0,0.0,0.0,0.0,0.0,0,0,0,1895.5860870000013,1763.7325489916668,6.955819042595366,-6.955819042595366,2063.4503598144415,8.855534125601553,8.855534125601553,Q4_long,1569.51,17.201861167701274
FE_OFN9_i_tv80_core_i_mcode_n_11773,0.0,1.4220000000000002,4.7700000000000005,0.0,6.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,233.286,208.75380080000002,10.515932889243237,-10.515932889243237,244.22813176502052,4.690436530705023,4.690436530705023,Q3,15.0068,93.56720934818206
FE_OFN8_n_2438,0.0,1.026,0.72,0.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,98.77328199999998,84.3886528,14.563279571898784,-14.563279571898784,98.72913899784173,0.044691237614490245,-0.044691237614490245,Q2,90.4272,8.449736437835469
FE_OFN7_i_tv80_core_i_mcode_n_12691,11.160000000000002,5.228999999999999,8.865,6.0,16.0,12,14.58,4.0,0.0,0.0,0.0,0.0,0,0,0,1088.0783390000001,1016.12022625,6.613320950413677,-6.613320950413677,1188.7934186331108,9.25623422718561,9.25623422718561,Q4_long,926.742,14.827639997711614
FE_OFN6_i_tv80_core_i_mcode_n_12691,1.17,10.044,12.24,2.0,12.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,629.0004719999998,591.7926944000001,5.915381507058673,-5.915381507058673,692.3582880484719,10.072777186798687,10.072777186798687,Q4_long,562.87,10.51358066389493
FE_OFN5_n_2440,1.62,0.1979999999999999,0.81,2.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,152.380869,135.9464872,10.78506895770491,-10.78506895770491,159.0483931867806,4.375565141829327,4.375565141829327,Q3,131.355,13.798234081471215
FE_OFN4_i_tv80_core_n_3552,9.63,7.290000000000001,11.52,6.0,9.0,7,20.52,2.0,0.0,0.0,0.0,0.0,0,0,0,991.5166449999997,962.363741833333,2.9402333600427513,-2.9402333600427513,1125.9018894296914,13.553503625719948,13.553503625719948,Q4_long,879.763,11.270980226459002
FE_OFN3_i_tv80_core_BusAck,2.16,21.978,13.14,2.0,19.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1285.4148180000027,1029.7221200000001,19.891843039264078,-19.891843039264078,1204.7067341574184,6.278757854072298,-6.278757854072298,Q4_long,1129.18,12.154427956812484
FE_OFN1_i_tv80_core_i_mcode_n_13205,10.26,3.51,7.92,5.0,7.0,7,15.39,10.0,0.0,0.0,0.0,0.0,0,0,0,921.3109999999997,868.656828575,5.7151354347228835,-5.7151354347228835,1016.2710023711334,10.30705183929571,10.30705183929571,Q4_long,706.083,23.361058317983808
FE_OFN0_n_2231,14.94,2.268,18.72,11.0,11.0,11,1.8,2.0,0.0,0.0,0.0,0.0,0,0,0,1024.0119359999992,954.5040431222221,6.787801043539508,-6.787801043539508,1116.7065620866954,9.052104065190923,9.052104065190923,Q4_long,799.228,21.951300380154887
FE_DBTN0_mcycle_2,2.88,12.312,14.49,5.0,22.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1077.0635229999996,961.8703848,10.695110895515826,-10.695110895515826,1125.3246943506927,4.480810121233035,4.480810121233035,Q4_long,1028.23,4.533950129884733
m1_n,0.0,2.034,18.27,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,351.26088500000003,312.39509279999993,11.064651334577176,-11.064651334577176,365.4815845015464,4.0484722634421395,4.0484722634421395,Q4_long,,
mreq_n,0.0,0.882,2.43,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,313.94301199999995,69.50455120000001,77.8607745535677,-77.8607745535677,81.31572514459442,74.09857138511673,-74.09857138511673,Q4_long,375.753,19.688282789361796
iorq_n,0.0,0.018,20.07,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,284.91757400000006,298.6244488,4.810821111371642,4.810821111371642,349.3708423525049,22.621724398265734,22.621724398265734,Q4_long,290.017,1.7897899130644486
rd_n,0.0,0.756,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,299.60385699999995,34.696576,88.41918246733385,-88.41918246733385,40.59269772645523,86.45120989665521,-86.45120989665521,Q4_long,291.716,2.6327621676779485
