net,total_cap_dnet,total_res,wire_R_true,wirelen_m3,wirelen_m1,wirelen_m2,n_via_v1,n_via_v2,wirelen_m5,wirelen_m4,n_via_v3,n_via_v4,R_analytic_metal,ape_B,bias_B_signed,ape_metal_only_vs_truth,R_analytic_full,ape_C,bias_C_signed,q
i_tv80_core_n_233,0.998249,209.12733400000002,97.324434,3.8900000000000006,1.362,1.8780000000000001,4,5.0,0.0,0.0,0.0,0.0,92.2093708238806,55.90754730135822,-55.90754730135822,5.255682428237283,204.00827082388062,2.447821180620701,-2.447821180620701,Q3
i_tv80_core_n_235,1.084,203.67056900000006,104.93616900000002,2.27,1.256,4.364,4,4.0,0.0,0.0,0.0,0.0,101.93461721791044,49.951228732556636,-49.951228732556636,2.8603595983093086,200.66501721791045,1.4756927310836012,-1.4756927310836012,Q3
i_tv80_core_n_236,0.878357,161.154006,87.10320599999999,3.97,1.032,1.412,3,3.0,0.0,0.0,0.0,0.0,83.66691166567165,48.0826361426773,-48.0826361426773,3.9450836451741376,157.71471166567164,2.134166205169213,-2.134166205169213,Q3
i_tv80_core_n_240,1.30383,275.15400100000005,137.214101,2.5019999999999993,1.994,1.538,4,3.0,0.0,3.8,4.0,0.0,127.22722762626864,53.76144734807305,-53.76144734807305,7.278314182688378,265.16312762626865,3.631011483540594,-3.631011483540594,Q4
i_tv80_core_n_243,0.743114,161.83896699999997,74.719667,1.01,0.942,3.9880000000000004,3,4.0,0.0,0.0,0.0,0.0,76.47792571343284,52.74443038589535,-52.74443038589535,2.3531404568931467,163.59422571343285,1.0845711301610574,1.0845711301610574,Q3
i_tv80_core_n_244,3.63014,665.4966050000002,353.318105,4.103999999999999,2.5100000000000002,5.203999999999999,10,6.0,8.02,6.854,6.0,3.0,351.747119850339,47.14516690128886,-47.14516690128886,0.44463760204448016,663.915619850339,0.23756472050840283,-0.23756472050840283,Q4
i_tv80_core_n_245,0.234305,67.066441,32.221140999999996,0.0,0.942,1.729,3,0.0,0.0,0.0,0.0,0.0,32.78139731343284,51.12101249948116,-51.12101249948116,1.7387848351889368,67.62369731343284,0.8309018715229645,0.8309018715229645,Q1
i_tv80_core_n_246,0.601402,128.67429000000004,67.69199,0.37,0.942,4.024,3,2.0,0.0,0.0,0.0,0.0,68.22682011343284,46.977115542325656,-46.977115542325656,0.7900936483516474,129.20612011343283,0.4133149780214754,0.4133149780214754,Q3
i_tv80_core_n_247,0.413482,120.189334,46.13853400000001,0.8200000000000001,0.942,1.9340000000000004,3,3.0,0.0,0.0,0.0,0.0,46.67952811343284,61.16167170588295,-61.16167170588295,1.1725429191851449,120.72732811343283,0.44762217705011204,0.44762217705011204,Q2
i_tv80_core_n_248,5.42793,895.8893989999999,493.684799,22.018000000000004,2.9140000000000006,11.195000000000002,11,19.0,0.0,0.9100000000000001,2.0,0.0,491.52826915582096,45.1351618063045,-45.1351618063045,0.43682322172918137,893.721869155821,0.2419416779122915,-0.2419416779122915,Q4
i_tv80_core_n_249,0.569791,165.497594,65.309794,1.084,0.942,1.07,3,3.0,0.0,2.17,2.0,0.0,68.42851307343284,58.65286532598604,-58.65286532598604,4.775270112523771,168.61331307343283,1.88263708137826,1.88263708137826,Q3
i_tv80_core_n_250,7.14851,1165.9379370000001,701.2976370000001,19.657999999999998,4.162000000000001,9.782999999999998,13,12.0,3.79,15.778,10.0,2.0,707.079932520878,39.35526839960111,-39.35526839960111,0.8245137607497489,1171.7072325208778,0.49482012187735136,0.49482012187735136,Q4
i_tv80_core_n_251,0.533839,166.71715300000005,81.05125299999997,1.27,2.174,2.634,4,3.0,0.0,0.0,0.0,0.0,75.00896465074626,55.00825002047256,-55.00825002047256,7.4548981361876185,160.67086465074627,3.6266744245889226,-3.6266744245889226,Q3
i_tv80_core_n_252,0.52708,141.518761,54.399461,0.6180000000000001,1.172,1.18,3,2.0,0.0,1.0,2.0,0.0,49.98680675582089,64.67831798229149,-64.67831798229149,8.111577142610123,137.1031067558209,3.120190010834753,-3.120190010834753,Q3
i_tv80_core_n_253,1.40449,266.190146,141.318746,4.62,1.9179999999999997,3.638,4,6.0,0.0,0.0,0.0,0.0,131.30861659104477,50.67112041365921,-50.67112041365921,7.083369823388637,256.1760165910448,3.7620210813345536,-3.7620210813345536,Q4
i_tv80_core_n_254,1.59435,273.222454,149.80445400000002,4.52,1.57,5.275999999999998,5,5.0,0.0,0.0,0.0,0.0,147.99223032238802,45.83452854779351,-45.83452854779351,1.2097261658268157,271.40523032238804,0.6651077358422348,-0.6651077358422348,Q4
i_tv80_core_n_256,4.09536,636.0606429999999,357.2740430000001,14.926000000000002,1.8419999999999999,2.5339999999999994,6,8.0,4.16,2.032,4.0,4.0,339.6752994916233,46.59702604935055,-46.59702604935055,4.925838821259342,618.4558994916233,2.7677775228071457,-2.7677775228071457,Q4
i_tv80_core_n_259,2.18159,292.31662,192.12882000000002,11.418,1.1719999999999997,0.7510000000000001,3,3.0,0.0,0.27999999999999997,2.0,0.0,181.76966795582086,37.8175390931173,-37.8175390931173,5.39177414621042,281.95446795582086,3.5448384851258683,-3.5448384851258683,Q4
i_tv80_core_n_261,1.29481,297.340511,133.26361099999997,4.762,2.104,1.5120000000000002,4,6.0,0.0,1.36,3.0,0.0,125.58169854567163,57.76502228932013,-57.76502228932013,5.764448671834611,289.65459854567166,2.584885735374394,-2.584885735374394,Q4
i_tv80_core_n_262,2.35207,410.07769500000006,221.31719500000005,8.256000000000002,1.78,3.9289999999999994,5,6.0,0.0,2.18,4.0,0.0,213.03130231761196,48.050990113565696,-48.050990113565696,3.743899195174642,401.78680231761194,2.021785818511323,-2.021785818511323,Q4
i_tv80_core_n_263,2.84685,493.032113,254.90441300000006,5.754,1.838,4.108,7,7.0,2.44,4.593999999999999,3.0,2.0,247.38014815473372,49.82473927520139,-49.82473927520139,2.951798580774803,485.5008481547338,1.5275404272228832,-1.5275404272228832,Q4
i_tv80_core_n_264,0.958193,212.83336799999995,101.03046799999998,3.5300000000000002,1.666,2.4049999999999994,4,5.0,0.0,0.0,0.0,0.0,97.46868224477612,54.204228800825945,-54.204228800825945,3.5254570484854795,209.26758224477612,1.6753884922893432,-1.6753884922893432,Q3
i_tv80_core_n_265,8.05621,1080.8291379999996,738.1534379999999,2.6279999999999992,2.526,1.7150000000000003,7,7.0,20.669999999999998,25.996,8.0,5.0,715.4735418863543,33.80327040310098,-33.80327040310098,3.072517846031582,1058.1422418863544,2.099027063206837,-2.099027063206837,Q4
i_tv80_core_n_266,0.163712,61.253136,26.407836000000003,0.0,1.1059999999999999,0.9729999999999999,3,0.0,0.0,0.0,0.0,0.0,24.4873431641791,60.02271105894219,-60.02271105894219,7.272435484001421,59.3296431641791,3.140235686579206,-3.140235686579206,Q1
i_tv80_core_n_267,0.875797,214.273064,89.40166400000001,2.33,1.452,1.8220000000000003,4,4.0,0.0,1.1800000000000002,2.0,0.0,87.22922717611941,59.29062405337172,-59.29062405337172,2.429973589619766,212.0966271761194,1.0157304811213261,-1.0157304811213261,Q3
i_tv80_core_n_268,7.59402,1031.6558559999999,726.732256,16.246000000000002,2.87,1.998,6,6.0,19.15,12.946000000000003,6.0,6.0,710.286581885035,31.15082149206206,-31.15082149206206,2.262961906422516,1015.2041818850353,1.5946862531030495,-1.5946862531030495,Q4
i_tv80_core_n_270,0.602327,108.80753100000001,59.440331,2.71,0.808,0.534,2,2.0,0.0,0.0,0.0,0.0,52.504587713432834,51.74544700087641,-51.74544700087641,11.668412961171375,101.86978771343283,6.37616093555802,-6.37616093555802,Q2
i_tv80_core_n_27928,1.031,225.01723000000004,100.14582999999998,3.404,1.1660000000000001,2.238,4,4.0,0.0,0.8200000000000001,2.0,0.0,99.47731942567164,55.79124344137041,-55.79124344137041,0.6675371049681623,224.34471942567166,0.29887070173621133,-0.29887070173621133,Q3
i_tv80_core_n_27931,2.37858,370.431007,222.32940699999997,10.978,1.7360000000000002,3.2159999999999997,6,6.0,0.0,0.0,0.0,0.0,210.5169543498507,43.16972651540191,-43.16972651540191,5.313041045510135,358.6125543498507,3.190459876958764,-3.190459876958764,Q4
i_tv80_core_n_2796,1.51346,290.15453600000006,155.121436,4.609999999999999,1.7939999999999998,5.526,6,5.0,0.0,0.0,0.0,0.0,154.88026147462682,46.621457789435766,-46.621457789435766,0.15547466010640082,289.9073614746268,0.08518720016608045,-0.08518720016608045,Q4
i_tv80_core_n_2810,1.85444,292.678441,179.42214099999998,7.468,0.942,1.2680000000000002,3,4.0,0.0,4.06,2.0,0.0,183.8873996334328,37.17084216892053,-37.17084216892053,2.488688747412074,297.1406996334328,1.5246284004337654,1.5246284004337654,Q4
i_tv80_core_n_2948,0.895493,191.12517,90.93736999999999,4.323999999999999,0.942,1.003,3,3.0,0.0,0.7300000000000001,2.0,0.0,92.08842307343282,51.817741706425785,-51.817741706425785,1.265764639369749,192.27322307343283,0.6006812569128567,0.6006812569128567,Q3
i_tv80_core_n_2959,5.70127,896.4085809999997,530.5026810000003,9.709999999999999,2.63,5.253999999999999,9,11.0,9.38,12.395999999999999,4.0,5.0,523.8516510523365,41.56106242669529,-41.56106242669529,1.2537222121340792,889.7485510523364,0.7429681161946897,-0.7429681161946897,Q4
i_tv80_core_n_2978,0.569853,176.476254,79.19525399999999,1.2700000000000002,2.112,2.8820000000000006,5,3.0,0.0,0.0,0.0,0.0,77.64375829253733,56.003282859496025,-56.003282859496025,1.9590766227767433,174.91975829253732,0.8819859171889989,-0.8819859171889989,Q3
i_tv80_core_n_3552,1.01146,221.75140900000002,111.40190900000002,1.6400000000000001,1.62,5.446999999999998,5,4.0,0.0,0.0,0.0,0.0,111.50583554029848,49.71583899144539,-49.71583899144539,0.09328973015934557,221.8503355402985,0.04461145962705664,0.04461145962705664,Q3
i_tv80_core_n_3878,1.16754,275.4309350000001,125.04623500000001,2.4050000000000002,1.7719999999999998,5.755999999999999,6,6.0,0.0,0.0,0.0,0.0,127.62556505074626,53.66331488845063,-53.66331488845063,2.0627010887183053,275.72116505074627,0.10537307682819815,0.10537307682819815,Q4
i_tv80_core_n_3886,0.178332,46.48877099999999,23.258571000000003,0.0,0.718,1.1660000000000001,2,0.0,0.0,0.0,0.0,0.0,22.97473776119403,50.580027677664276,-50.580027677664276,1.2203382521048771,46.202937761194036,0.6148436120325844,-0.6148436120325844,Q1
i_tv80_core_n_3889,0.379054,134.126722,84.759522,1.0,2.8579999999999997,1.576,2,2.0,0.0,0.0,0.0,0.0,64.48592044776119,51.92164582404303,-51.92164582404303,23.91896635783153,113.85112044776119,15.11675022687784,-15.11675022687784,Q3
i_tv80_core_n_3892,1.07418,216.940093,116.75229300000001,1.9540000000000002,0.942,1.6300000000000003,3,3.0,0.0,4.869999999999999,2.0,0.0,124.53193387343282,42.596164613318926,-42.596164613318926,6.6633730897540575,224.71673387343282,3.5846950952643066,3.5846950952643066,Q3
i_tv80_core_n_3895,0.681685,158.876678,71.757378,1.481,1.032,3.154,3,4.0,0.0,0.0,0.0,0.0,72.79785550567163,54.17964648929049,-54.17964648929049,1.4499937632498665,159.91415550567163,0.6530080555131141,0.6530080555131141,Q3
i_tv80_core_n_3898,1.00655,186.973378,99.854078,1.4600000000000002,1.032,5.193,3,4.0,0.0,0.0,0.0,0.0,99.52006326567165,46.773137261459944,-46.773137261459944,0.3345028475735854,186.63636326567166,0.1802474437448175,-0.1802474437448175,Q3
i_tv80_core_n_3901,0.559533,123.99656999999998,63.014269999999996,0.45999999999999996,1.032,3.464,3,2.0,0.0,0.0,0.0,0.0,62.98028926567165,49.208039169412785,-49.208039169412785,0.05392545899261447,123.95958926567165,0.029823997815684875,-0.029823997815684875,Q3
i_tv80_core_n_3904,0.451807,111.457005,50.474705000000014,0.55,1.032,2.4359999999999995,3,2.0,0.0,0.0,0.0,0.0,50.59077086567164,54.60960855204064,-54.60960855204064,0.22994857656250237,111.57007086567164,0.1014434809832217,0.1014434809832217,Q2
i_tv80_core_n_3907,0.726886,178.96592800000002,78.778128,0.904,1.032,0.6020000000000001,3,3.0,0.0,3.61,2.0,0.0,80.35641902567163,55.09959916746186,-55.09959916746186,2.003463481223662,180.54121902567164,0.8802183987063825,0.8802183987063825,Q3
i_tv80_core_n_3910,0.545549,142.980588,55.861287999999995,1.55,1.032,1.7360000000000002,3,4.0,0.0,0.0,0.0,0.0,54.956010865671644,61.56400555180845,-61.56400555180845,1.6205804891723068,142.07231086567165,0.6352450686021505,-0.6352450686021505,Q3
i_tv80_core_n_3913,0.664884,153.95800699999998,66.838707,0.6180000000000001,1.032,2.71,3,2.0,0.0,0.9100000000000001,2.0,0.0,67.55759118567165,56.119468872007644,-56.119468872007644,1.0755507069753085,154.67389118567166,0.46498665423207475,0.46498665423207475,Q3
i_tv80_core_n_3916,0.396927,108.95786199999998,47.975562000000004,0.37,1.032,2.4449999999999994,3,2.0,0.0,0.0,0.0,0.0,48.25524566567164,55.71201124920049,-55.71201124920049,0.5829711086482607,109.23454566567165,0.25393639393517947,0.25393639393517947,Q2
i_tv80_core_n_3919,0.309049,98.627747,37.645447,1.0,1.032,0.9170000000000001,3,2.0,0.0,0.0,0.0,0.0,36.60694486567164,62.883725950191646,-62.883725950191646,2.7586394028695,97.58624486567165,1.0559930303673613,-1.0559930303673613,Q2
i_tv80_core_n_3922,0.630395,162.341748,62.153948,0.8740000000000001,1.032,0.676,3,3.0,0.0,2.17,2.0,0.0,61.28958622567164,62.24656505135596,-62.24656505135596,1.3906787937724543,161.47438622567165,0.5342814063627949,-0.5342814063627949,Q3
i_tv80_core_n_3925,0.354899,101.862623,40.880323,0.55,1.032,1.684,3,2.0,0.0,0.0,0.0,0.0,40.629778865671646,60.113162542779165,-60.113162542779165,0.6128721985106399,101.60907886567165,0.24890791819522542,-0.24890791819522542,Q2
i_tv80_core_n_3928,0.498588,113.366573,52.384273,0.6400000000000001,1.032,2.494,3,2.0,0.0,0.0,0.0,0.0,52.586408465671646,53.61383247805185,-53.61383247805185,0.38587051818328266,113.56570846567165,0.17565624540105423,0.17565624540105423,Q2
i_tv80_core_n_3931,0.273895,92.637606,31.655306000000003,0.7300000000000001,1.032,0.7010000000000001,3,2.0,0.0,0.0,0.0,0.0,30.063700065671647,67.54698079560514,-67.54698079560514,5.027927811938878,91.04300006567165,1.7213375897563203,-1.7213375897563203,Q2
i_tv80_core_n_3934,2.84463,749.2211780000001,355.736978,6.430000000000001,5.982000000000001,14.387000000000008,17,15.0,0.0,0.0,0.0,0.0,340.9941394388061,54.48685255413242,-54.48685255413242,4.144308709226718,734.4613394388061,1.9700242057484907,-1.9700242057484907,Q4
i_tv80_core_n_3936,0.359867,103.16210599999998,42.179806,1.1800000000000002,1.016,1.002,3,2.0,0.0,0.0,0.0,0.0,40.019796811940296,61.206882678470805,-61.206882678470805,5.120955720042201,100.99909681194029,2.096709026141527,-2.096709026141527,Q2
i_tv80_core_n_3938,0.298814,97.1867,36.2044,0.6400000000000001,1.016,1.11,3,2.0,0.0,0.0,0.0,0.0,34.0861472119403,64.9271482497705,-64.9271482497705,5.850815889946248,95.0654472119403,2.1826574912613625,-2.1826574912613625,Q2
i_tv80_core_n_3940,0.229503,91.34105100000002,30.358750999999994,0.55,1.106,0.714,3,2.0,0.0,0.0,0.0,0.0,28.557221164179104,68.73561136911037,-68.73561136911037,5.934136868215989,89.5365211641791,1.9755956561315622,-1.9755956561315622,Q2
i_tv80_core_n_3942,0.241063,95.107739,34.125439,0.45999999999999996,1.106,1.0930000000000002,3,2.0,0.0,0.0,0.0,0.0,32.35008556417911,65.98585361788581,-65.98585361788581,5.202433984280435,93.32938556417912,1.8698304202362286,-1.8698304202362286,Q2
i_tv80_core_n_3944,0.205132,68.54415100000001,33.698851,0.0,1.106,1.5920000000000003,3,0.0,0.0,0.0,0.0,0.0,32.68661716417911,52.31304686496284,-52.31304686496284,3.0037636470777196,67.52891716417912,1.4811385377300734,-1.4811385377300734,Q1
i_tv80_core_n_3946,0.258321,74.94870199999998,40.103402,0.0,1.574,1.4900000000000002,3,0.0,0.0,0.0,0.0,0.0,36.2435948358209,51.642131392988084,-51.642131392988084,9.624637740656272,71.08589483582091,5.153934706139507,-5.153934706139507,Q1
i_tv80_core_n_3947,0.83376,164.93797899999998,90.88717899999997,2.26,1.35,2.9539999999999997,3,3.0,0.0,0.0,0.0,0.0,84.10719168358207,49.006776854236776,-49.006776854236776,7.4597840872780345,158.15499168358207,4.112447210486262,-4.112447210486262,Q3
i_tv80_core_n_39905,1.36221,263.9233980000001,140.50539799999999,4.324,1.758,1.7750000000000004,5,3.0,0.0,2.35,2.0,0.0,132.96464781373135,49.619984881472575,-49.619984881472575,5.366875788123556,256.37764781373136,2.8590682915762993,-2.8590682915762993,Q4
i_tv80_core_n_39908,0.837676,154.13514199999997,80.084342,2.5300000000000002,1.016,2.4739999999999998,3,3.0,0.0,0.0,0.0,0.0,77.9284528119403,49.441475966629135,-49.441475966629135,2.692023352155035,151.9762528119403,1.4006469647652935,-1.4006469647652935,Q3
i_tv80_core_n_39947,1.72461,287.746064,174.48976399999998,0.424,1.196,1.2000000000000002,3,2.0,8.02,2.598,2.0,2.0,176.70306254765245,38.59062393720442,-38.59062393720442,1.2684403353611453,289.9563625476524,0.7681420614158003,0.7681420614158003,Q4
i_tv80_core_n_39962,0.283933,105.63455399999998,44.652254,0.6400000000000001,1.35,1.234,3,2.0,0.0,0.0,0.0,0.0,39.231418883582094,62.86118755839865,-62.86118755839865,12.140115292764179,100.2107188835821,5.134527397557695,-5.134527397557695,Q2
i_tv80_core_n_40087,0.901177,189.36698800000002,90.632588,2.63,1.182,2.8339999999999996,4,4.0,0.0,0.0,0.0,0.0,85.80165331940297,54.69027932186207,-54.69027932186207,5.330240244929368,184.53205331940296,2.553208841552181,-2.553208841552181,Q3
i_tv80_core_n_40099,1.2042,214.78846200000004,129.122562,3.4299999999999997,1.396,5.187999999999997,4,3.0,0.0,0.0,0.0,0.0,130.13697758805966,39.41156039002707,-39.41156039002707,0.7856222586875848,215.79887758805967,0.4704235873059277,0.4704235873059277,Q3
i_tv80_core_n_40119,1.01705,187.09077000000002,99.97147000000001,1.4600000000000002,1.032,5.113999999999998,3,4.0,0.0,0.0,0.0,0.0,98.47362926567163,47.36585387634482,-47.36585387634482,1.498268190243054,185.58992926567163,0.8021992396142215,-0.8021992396142215,Q3
i_tv80_core_n_40252,1.28497,216.86970800000003,118.13530800000001,6.4,1.2559999999999998,0.9060000000000001,4,4.0,0.0,0.0,0.0,0.0,112.45257641791045,48.147402670957426,-48.147402670957426,4.810358290249312,211.18297641791045,2.6221880568445166,-2.6221880568445166,Q3
i_tv80_core_n_40421,0.289214,97.27183000000001,36.28953,0.45999999999999996,1.302,1.1620000000000001,3,2.0,0.0,0.0,0.0,0.0,35.31957592238806,63.6898206578533,-63.6898206578533,2.6728207216018993,96.29887592238806,1.0002423904350775,-1.0002423904350775,Q2
i_tv80_core_n_40451,0.956456,200.839812,102.10541200000003,0.92,1.5419999999999998,5.404999999999999,4,4.0,0.0,0.0,0.0,0.0,100.3125351283582,50.05346095008384,-50.05346095008384,1.7559077785630235,199.0429351283582,0.8946816140426309,-0.8946816140426309,Q3
i_tv80_core_n_40578,1.56145,227.787823,142.121923,5.859999999999999,1.256,3.127,4,3.0,0.0,0.0,0.0,0.0,134.50772481791043,40.95043227226838,-40.95043227226838,5.357511368664482,220.16962481791043,3.34442731914145,-3.34442731914145,Q3
i_tv80_core_n_40615,0.325655,111.52499699999998,50.542697,0.45999999999999996,1.44,1.8579999999999999,3,2.0,0.0,0.0,0.0,0.0,45.986043235820894,58.766156043186534,-58.766156043186534,9.015454328009254,106.9653432358209,4.088458988417718,-4.088458988417718,Q2
i_tv80_core_n_40637,1.15817,196.71938699999998,109.60008699999999,0.618,1.032,6.026999999999999,3,2.0,0.0,0.8200000000000001,2.0,0.0,110.26720358567164,43.946956491038854,-43.946956491038854,0.6086825329542394,197.38350358567163,0.33759590033271597,0.33759590033271597,Q3
i_tv80_core_n_41100,1.18956,228.79300300000003,118.44350299999999,4.308,1.5299999999999998,2.8889999999999993,5,4.0,0.0,0.0,0.0,0.0,113.0633979080597,50.58266799004352,-50.58266799004352,4.542338714805061,223.4078979080597,2.353701827122885,-2.353701827122885,Q3
i_tv80_core_n_41106,0.298429,97.020441,36.038141,0.55,0.8519999999999999,1.5470000000000002,3,2.0,0.0,0.0,0.0,0.0,36.92735776119403,61.93857976671738,-61.93857976671738,2.467432382802509,97.90665776119403,0.9134330374709602,0.9134330374709602,Q2
i_tv80_core_n_41111,3.50096,484.56251399999996,320.48561400000017,5.037999999999999,1.256,2.9019999999999997,4,5.0,11.66,2.598,2.0,2.0,311.3876404029721,35.73839671737956,-35.73839671737956,2.838808732621627,475.46054040297213,1.8783899567245181,-1.8783899567245181,Q4
i_tv80_core_n_41155,1.87281,282.37808800000005,169.12178799999998,3.2079999999999993,1.318,0.514,3,3.0,0.0,7.03,3.0,0.0,160.2508534961194,43.24954367701528,-43.24954367701528,5.245293707443888,273.5041534961194,3.142571920764851,-3.142571920764851,Q4
i_tv80_core_n_41164,0.826959,163.17986900000002,76.06056899999999,0.3340000000000001,1.032,2.542,3,2.0,0.0,1.6300000000000001,2.0,0.0,71.27818702567164,56.31925220771465,-56.31925220771465,6.287596894428105,158.39448702567165,2.932581085923272,-2.932581085923272,Q3
i_tv80_core_n_41171,0.551199,120.17191099999998,59.189611,0.55,1.016,2.9509999999999996,3,2.0,0.0,0.0,0.0,0.0,57.24466361194029,52.36435608322788,-52.36435608322788,3.285960754260929,118.22396361194029,1.620967305795519,-1.620967305795519,Q2
i_tv80_core_n_41359,0.327578,97.07265199999999,36.090351999999996,0.6400000000000001,0.942,1.218,3,2.0,0.0,0.0,0.0,0.0,34.74065291343284,64.21169897219575,-64.21169897219575,3.739778117340492,95.71995291343285,1.3934914300756327,-1.3934914300756327,Q2
i_tv80_core_n_41398,1.51501,318.331155,142.63915500000002,4.752,1.5699999999999998,1.3190000000000002,5,5.0,0.0,3.08,4.0,0.0,140.74500960238805,55.786605429057666,-55.786605429057666,1.3279280837102299,316.43200960238806,0.5965942597142149,-0.5965942597142149,Q4
i_tv80_core_n_41417,1.40004,326.4627610000001,139.15566099999998,3.762,1.934,2.544999999999999,6,5.0,0.0,2.09,4.0,0.0,133.7998619247761,59.01527588784435,-59.01527588784435,3.848782749286694,321.10096192477613,1.6423922467604146,-1.6423922467604146,Q4
i_tv80_core_n_41780,3.21346,480.4898260000001,329.4814260000001,5.776000000000001,1.3459999999999999,3.0999999999999996,4,4.0,14.99,0.798,2.0,2.0,344.92079841132204,28.21475507967947,-28.21475507967947,4.685961390528254,495.92519841132207,3.2124244002872935,3.2124244002872935,Q4
i_tv80_core_n_43578,0.654683,136.71119499999998,62.660395,2.44,1.032,1.108,3,3.0,0.0,0.0,0.0,0.0,58.77484446567164,57.00802376449738,-57.00802376449738,6.20096718880939,132.82264446567166,2.8443541396359806,-2.8443541396359806,Q3
i_tv80_core_n_51452,1.96519,331.617438,193.67753799999994,7.2879999999999985,1.608,4.691999999999999,4,5.0,0.0,0.6400000000000001,2.0,0.0,187.13148031999998,43.57007235548331,-43.57007235548331,3.379874479817047,325.06738032,1.9751849358416458,-1.9751849358416458,Q4
iorq,3.11088,435.907511,296.51421100000005,3.042,1.286,0.568,3,3.0,10.040000000000001,7.188,3.0,2.0,294.5375093637184,32.43119195445146,-32.43119195445146,0.6666465089869273,433.9278093637185,0.4541563488410514,-0.4541563488410514,Q4
mcycle[0],3.44828,625.3498559999999,327.693256,14.350000000000001,3.004,7.019999999999998,11,13.0,0.0,0.0,0.0,0.0,320.1881183880597,48.79856206634199,-48.79856206634199,2.2902935823434563,617.8337183880597,1.2019092256639587,-1.2019092256639587,Q4
mcycle[1],3.68644,747.5433239999995,401.97292400000015,15.61,6.0520000000000005,8.378000000000002,14,14.0,0.0,0.0,0.0,0.0,387.3247376238806,48.18698459490478,-48.18698459490478,3.6440728968400737,732.8811376238807,1.9613828263041024,-1.9613828263041024,Q4
mcycle[2],0.365836,127.27308400000001,53.222284,1.09,1.742,1.486,3,3.0,0.0,0.0,0.0,0.0,52.817291600000004,58.50081577342779,-58.50081577342779,0.7609451710114462,126.8650916,0.32056455864620353,-0.32056455864620353,Q3
n_0,1.06032,214.61173200000002,117.330732,4.42,1.618,3.1559999999999997,5,3.0,0.0,0.0,0.0,0.0,119.05035808358208,44.52756288105346,-44.52756288105346,1.4656229056698336,216.32635808358208,0.798943313864156,0.798943313864156,Q3
n_1,0.203849,78.154699,28.787499000000004,0.8200000000000001,0.874,0.3520000000000001,2,2.0,0.0,0.0,0.0,0.0,25.011217785074628,67.9978067792512,-67.9978067792512,13.117781488851726,74.37641778507464,4.834362185855719,-4.834362185855719,Q1
n_10,9.44705,1609.2123210000004,941.289621,21.781999999999996,6.338000000000001,15.321000000000005,17,19.0,5.2299999999999995,20.464000000000002,15.0,2.0,915.3491012061186,43.11818960985209,-43.11818960985209,2.7558489135706123,1583.2548012061184,1.613057485027922,-1.613057485027922,Q4
n_1000,1.21778,224.54986100000002,111.29356099999998,4.1899999999999995,0.9920000000000001,0.586,3,3.0,0.0,2.26,3.0,0.0,106.12707373134327,52.737858193845305,-52.737858193845305,4.642215795985457,219.38037373134327,2.3021556306626936,-2.3021556306626936,Q3
n_1001,0.173103,72.919288,23.552087999999998,0.37,0.858,0.6040000000000001,2,2.0,0.0,0.0,0.0,0.0,22.044564531343283,69.76854116932233,-69.76854116932233,6.400806028988659,71.40976453134328,2.070129193604729,-2.070129193604729,Q1
n_1002,0.512768,102.955831,53.588631,1.09,0.7919999999999999,2.334,2,2.0,0.0,0.0,0.0,0.0,54.0869376597015,47.465882083258116,-47.465882083258116,0.9298738377949947,103.45213765970149,0.4820578444959457,0.4820578444959457,Q2
n_1003,0.288954,82.402953,33.03575300000001,1.36,0.7919999999999999,0.42599999999999993,2,2.0,0.0,0.0,0.0,0.0,32.495678459701494,60.56491026516793,-60.56491026516793,1.6348183142624666,81.8608784597015,0.6578338767768439,-0.6578338767768439,Q2
n_1004,0.401543,91.408759,42.04155900000001,1.9000000000000001,0.702,0.5680000000000001,2,2.0,0.0,0.0,0.0,0.0,40.79696850746268,55.368644149886464,-55.368644149886464,2.960381399123013,90.16216850746268,1.363753874546445,-1.363753874546445,Q2
n_1005,0.182296,74.19135,24.824150000000007,0.37,0.824,0.7120000000000001,2,2.0,0.0,0.0,0.0,0.0,23.118563367164178,68.83927389491608,-68.83927389491608,6.870674858296571,72.48376336716419,2.3015980068239936,-2.3015980068239936,Q1
n_1006,0.434278,94.01228199999998,44.645082,1.54,0.7020000000000001,0.9730000000000001,2,2.0,0.0,0.0,0.0,0.0,41.252120107462694,56.120499120037636,-56.120499120037636,7.59985588678571,90.61732010746269,3.6111897512894076,-3.6111897512894076,Q2
n_1007,0.136988,83.87801099999999,34.510811,0.55,1.36,0.31999999999999995,2,2.0,0.0,0.0,0.0,0.0,26.00207856716418,69.00012499442293,-69.00012499442293,24.655266527453723,75.36727856716418,10.1465596660796,-10.1465596660796,Q2
n_1008,0.225268,78.02537799999999,28.658178,0.37,0.914,0.892,2,2.0,0.0,0.0,0.0,0.0,26.446702919402988,66.10499865902221,-66.10499865902221,7.716733005835234,75.811902919403,2.836865565197253,-2.836865565197253,Q1
n_1009,0.223787,78.018224,28.651024,0.37,0.792,1.1440000000000001,2,2.0,0.0,0.0,0.0,0.0,28.505240859701495,63.46335586964721,-63.46335586964721,0.5088234902127932,77.87044085970149,0.18942130789661987,-0.18942130789661987,Q1
