metric,n,mape_mean,mape_median,mape_p90,ci_lo,ci_hi,bias_pct,r2_lin,r2_log,g_mean,p_mean
total_cap,3280,9.11966009680869,6.900653095272412,18.52491590392833,8.79423432215134,9.449860189235352,1.5361635957443507,0.9651587558395958,0.9870172218816069,1.3581915077134148,1.3535507069207313
c_gnd,3280,22.185998493492676,17.95040284677451,44.835474130988814,21.488239017974823,22.868967273570423,2.008727122996128,0.9431696111700726,0.9516438798896834,0.5324178090083537,0.4986983430091463
c_cpl_total,3280,19.1504253311122,14.201768532903001,40.48257017536527,18.504158563576553,19.78775452893603,8.958127014123715,0.9366532351165904,0.9647799335003671,0.8257737370198017,0.8548523775950609
total_res,3280,12.894842180904181,8.177915121769075,30.122966406875676,12.403832755205302,13.372431268147384,-5.333279829861692,0.9373109722853563,0.9071099338852034,250.67485721067075,223.51940933231708
