metric,n,mape_mean,mape_median,mape_p90,ci_lo,ci_hi,bias_pct,r2_lin,r2_log,g_mean,p_mean
total_cap,3280,9.11966009680869,6.900653095272412,18.52491590392833,8.79423432215134,9.449860189235352,1.5361635957443507,0.9651587558395958,0.9870172218816069,1.3581915077134148,1.3535507069207313
c_gnd,3280,22.455297478022832,17.467326817298236,47.383216210988905,21.741992060898536,23.165404690016498,4.275660308216619,0.9476822792759226,0.9523135087521679,0.5324178090083537,0.5086990955182927
c_cpl_total,3280,18.42380996995611,13.985995992175873,39.38058992241442,17.825793584016704,19.009260907513998,7.3238576288057855,0.9382737548056156,0.9664874700093182,0.8257737370198017,0.8448516606545733
total_res,3280,12.894842180904181,8.177915121769075,30.122966406875676,12.403832755205302,13.372431268147384,-5.333279829861692,0.9373109722853563,0.9071099338852034,250.67485721067075,223.51940933231708
