net,g_tot,p_tot,err_tot,g_gnd,p_gnd,g_cpl,p_cpl,g_res,p_res,mape,cap_bin
n_813,0.193884,0.173113,0.02077100000000001,0.0402457,0.048204000000000004,0.15363813990000003,0.12491000000000003,51.247693000000005,50.48502448,10.713106806131508,<1fF
n_1207,0.909253,0.923855,0.014602000000000004,0.3633476,0.39667300000000016,0.5459064924940001,0.52718,174.44538000000006,178.67852156,1.6059336620280609,<1fF
i_tv80_core_n_252,0.52708,0.468793,0.05828699999999998,0.15831246999999998,0.16492000000000004,0.3687667452,0.303876,141.518761,139.08965192000002,11.058473097063061,<1fF
n_750,0.17571,0.155082,0.020628000000000007,0.03515002,0.049879999999999994,0.14055991920000005,0.10520100000000002,72.582299,72.21709272,11.739798531671507,<1fF
n_1544,0.182628,0.186219,0.003590999999999983,0.08458370000000001,0.09236000000000003,0.09804480830000001,0.09385800000000002,75.90968500000001,76.46876837999997,1.9662921348314513,<1fF
i_tv80_core_n_3940,0.229503,0.202942,0.026561,0.04628002,0.07070499999999999,0.18322288719999993,0.13224,91.34105100000002,88.90092215,11.573269194738195,<1fF
n_1591,2.70702,2.727453,0.020433000000000145,0.82517916,1.006824,1.8818353981799987,1.7206339999999996,390.630435,390.36230172000023,0.7548152581067057,1-5fF
n_102,1.48984,1.471653,0.018186999999999953,0.6780653600000001,0.435648,0.8117798677600009,1.0360060000000004,237.278126,232.76654318,1.2207351124952983,1-5fF
n_1695,0.188292,0.204313,0.016021000000000007,0.049032,0.043758,0.13926004470000003,0.160554,76.36338300000001,77.40181616000001,8.508593036347804,<1fF
i_tv80_core_ACC[0],6.56105,6.348741,0.21230899999999941,1.9011496499999998,2.1642609999999993,4.659905843398992,4.184481,898.7872809999996,890.0378930600001,3.235899741657195,5-20fF
n_1283,2.37768,2.461042,0.08336200000000016,1.2480814699999996,1.1688889999999983,1.1296044638760006,1.2921580000000001,480.1535290000001,474.25584928,3.506022677568057,1-5fF
n_2123,0.167537,0.161003,0.006533999999999984,0.0809587,0.064931,0.08657800778,0.09607699999999998,75.53212299999998,73.89038564000002,3.900034022335355,<1fF
n_1373,5.69271,5.545033,0.14767699999999984,2.3658452499999996,1.919745999999999,3.3268538034690005,3.6252889999999995,898.7174239999997,872.4430479099994,2.594142332913495,5-20fF
n_1861,0.129577,0.125808,0.0037689999999999946,0.0335188,0.029092000000000007,0.09605834380000002,0.09671599999999998,46.387068,46.23065006999999,2.908695215971966,<1fF
i_tv80_core_add_1284_21_n_389,0.243736,0.252579,0.00884299999999999,0.12869736,0.154625,0.1150390695,0.097953,77.94611700000002,77.8534574,3.628105819411162,<1fF
m1_n,1.70582,4.109013,2.403193,1.0403697,1.7865270000000002,0.6654532603999995,2.322486,351.26088500000003,360.89147125999995,140.8819805137705,1-5fF
i_tv80_core_i_reg_RegsL\[5\][0],1.4583,1.5687,0.11040000000000005,0.7984050699999999,0.6820450000000002,0.6598946189290001,0.8866550000000002,299.07389300000006,301.51106568000023,7.570458753342938,1-5fF
n_2055,0.14128,0.132988,0.008291999999999994,0.0347472,0.039978999999999994,0.1065332604,0.09300700000000002,42.750794000000006,42.391473579999996,5.869195922989803,<1fF
n_386,0.245375,0.254044,0.008668999999999982,0.05731459,0.079484,0.18806047739999998,0.17456300000000002,79.58164500000001,79.51552683999999,3.5329597554763046,<1fF
n_565,0.221219,0.231213,0.009994000000000003,0.11180624,0.11903300000000003,0.10941182549000002,0.11217999999999996,52.829827000000016,53.7586866,4.517695134685539,<1fF
do[7],2.21603,2.095707,0.12032299999999996,0.979626831,0.8817970000000002,1.2364063124,1.2139079999999998,410.53258400000004,410.62693204000004,5.429664760856124,1-5fF
n_1528,0.151351,0.131409,0.019942000000000015,0.0690485,0.050425,0.08230218410000004,0.08098200000000001,76.17799,76.38624856000001,13.175994872845251,<1fF
n_955,0.136562,0.143665,0.007102999999999998,0.0965673,0.061353000000000005,0.03999422442000001,0.08231099999999998,73.647823,72.60340897000002,5.2013005081940795,<1fF
di[6],5.7622,6.428525,0.6663249999999996,2.5034099869999995,2.2945089999999997,3.2587888063299992,4.134018,945.1137989999999,951.3542885400003,11.56372566033806,5-20fF
n_1261,0.132732,0.132554,0.00017799999999998373,0.04800541,0.04439800000000001,0.08472706286000002,0.088157,46.114865,45.756940259999986,0.13410481270528865,<1fF
n_1686,0.104179,0.113916,0.00973700000000001,0.06676009999999999,0.05130499999999999,0.03741917067,0.062609,44.654488000000015,43.83043592000001,9.346413384655266,<1fF
i_tv80_core_final_adder_add_1282_22_n_462,0.693359,0.691568,0.001790999999999987,0.20756931,0.242218,0.4857899233500001,0.44935100000000006,161.50607499999998,159.37021303999992,0.25830774533827167,<1fF
n_2320,0.313342,0.295249,0.018093000000000026,0.1091362,0.13301700000000005,0.20420608249999994,0.162235,86.98047400000002,87.12456215000002,5.774201990157727,<1fF
n_806,0.168881,0.166562,0.0023190000000000155,0.04008752,0.033880000000000014,0.12879376344000001,0.13268,74.201679,74.81851880999999,1.373156246114137,<1fF
n_1682,0.187107,0.17795,0.009156999999999998,0.0905498,0.08124600000000001,0.09655720430000002,0.09670200000000002,87.984285,88.52311000000003,4.893991138760174,<1fF
n_2425,0.194446,0.193208,0.0012380000000000169,0.12359022,0.08320100000000001,0.07085607590000001,0.110008,73.863631,81.02123380000002,0.6366806208407562,<1fF
n_829,2.40555,2.181306,0.22424399999999967,1.09538072,0.5865159999999999,1.3101685405,1.5947900000000002,286.38607900000005,275.4518128400001,9.321943006796769,1-5fF
i_tv80_core_i_reg_RegsH\[1\][0],0.925301,1.003581,0.07828000000000002,0.41972275000000003,0.43633900000000014,0.5055775495939998,0.5672419999999999,214.61234700000003,215.33557681999997,8.459949789311803,<1fF
i_tv80_core_final_adder_add_1282_22_n_430,0.3215,0.367186,0.045686000000000004,0.1490327,0.154552,0.17246690899999997,0.212633,97.620268,103.89970294000001,14.21026438569207,<1fF
n_1926,0.34718,0.393443,0.046263,0.10776390999999999,0.08197099999999995,0.23941651399999994,0.3114700000000001,138.53325599999997,144.05906940000008,13.325364364306699,<1fF
n_2129,0.442717,0.486515,0.04379799999999995,0.2914526,0.286222,0.1512644573,0.20029199999999994,110.12642099999998,113.62247029000001,9.893001624062311,<1fF
FE_OFN42_i_tv80_core_BusA_2,1.54359,1.614756,0.07116600000000006,0.89299222,0.6286800000000005,0.6506027261999996,0.986076,319.448443,316.0466370000001,4.610421161059612,1-5fF
n_314,0.291884,0.275314,0.016569999999999974,0.1271995,0.09655800000000002,0.16468505120000002,0.178758,80.547741,81.43211014,5.676912746159425,<1fF
n_2150,0.26188,0.242308,0.019572000000000006,0.12268881000000001,0.064681,0.13919088840000002,0.177624,121.09085999999996,123.32496214000001,7.4736520543760525,<1fF
i_tv80_core_i_reg_RegsH\[3\][2],0.892321,1.16269,0.27036899999999997,0.47820972000000006,0.5055160000000001,0.4141113625579998,0.6571739999999998,193.42724600000003,193.52285111999996,30.299522257124956,<1fF
n_1868,0.584399,0.544832,0.03956700000000002,0.2092966,0.2105980000000001,0.3751015417000002,0.334231,106.021298,102.07484655999997,6.770545466368015,<1fF
n_1409,0.618301,0.648233,0.02993199999999996,0.17503459999999998,0.2519509999999999,0.44326607422600006,0.39628300000000005,138.97451700000002,137.52803715999997,4.841007858631954,<1fF
n_1315,6.44437,5.642724,0.8016459999999999,2.8911549899999995,2.5890819999999937,3.5532193260990024,3.053632000000001,1065.1333120000002,1004.2739865299998,12.439478180178975,5-20fF
n_1494,0.471761,0.475428,0.0036670000000000313,0.1840024,0.149453,0.28775890013,0.325971,136.66296,127.69604875999997,0.7773003703146363,<1fF
n_688,0.385071,0.390633,0.005562000000000011,0.09603380600000001,0.09401199999999996,0.2890371269,0.29662299999999997,102.609562,99.19078485999997,1.4444089531540967,<1fF
n_150,2.41106,2.276839,0.13422100000000015,0.5234486,0.7042719999999998,1.8876122938699984,1.5725649999999998,341.261159,334.12136632,5.56688759300889,1-5fF
n_988,0.113436,0.105376,0.008059999999999998,0.0183599,0.03303,0.09507657509999999,0.07234800000000002,42.122203000000006,43.06767296,7.105328114531541,<1fF
n_1328,0.582986,0.593493,0.010507000000000044,0.22701119999999997,0.22553799999999993,0.35597518050000004,0.3679539999999999,131.008106,124.79059210000003,1.802273124912098,<1fF
n_142,4.409,4.650938,0.2419380000000002,0.8691573499999999,1.3794280000000005,3.5398467114980035,3.271511000000001,707.5329010000002,708.73994105,5.487366749829898,1-5fF
n_1983,3.75116,3.440367,0.3107929999999999,1.6837248000000002,1.30478,2.067433035285999,2.135587,634.9782689999998,635.0090695999999,8.285250429200563,1-5fF
n_580,0.0807197,0.087564,0.006844299999999998,0.0209144,0.022570999999999997,0.05980534450000002,0.06499299999999998,38.69963500000001,39.903976840000006,8.479094942126887,<1fF
i_tv80_core_n_18751,6.17231,6.214415,0.04210499999999939,2.5918854799999997,2.2505419999999976,3.5804251677729986,3.9638730000000013,864.425266,872.5221183200001,0.682159515643242,5-20fF
n_109,5.09486,5.58091,0.48605000000000054,1.5436554299999994,1.729917999999999,3.551199440876003,3.8509909999999996,916.3543129999997,906.9130131999996,9.540006987434406,5-20fF
i_tv80_core_SP[11],4.99487,5.284185,0.2893150000000002,2.54963217,1.7128150000000004,2.445242502359999,3.571373,715.0764219999999,717.9264588000001,5.79224284115503,1-5fF
n_147,0.983265,0.946187,0.037077999999999944,0.21279917,0.3015520000000001,0.7704651889999998,0.6446360000000002,227.36315799999997,220.44453196,3.7709061138146835,<1fF
n_52,1.53438,1.409764,0.12461600000000006,0.7430489900000001,0.6947190000000001,0.7913336497940001,0.7150449999999999,277.93122200000005,275.08274264000005,8.121586569168006,1-5fF
n_78,1.10451,1.179733,0.07522299999999982,0.40845942,0.40103900000000015,0.6960475590209998,0.778691,205.83432100000005,198.41053371999996,6.810531366850442,1-5fF
n_1787,0.610515,0.553376,0.05713900000000005,0.0939515,0.13366899999999998,0.5165639899000002,0.419705,111.82294999999999,110.86671811999999,9.35914760489096,<1fF
n_192,3.35967,3.041614,0.3180559999999999,1.30145667,1.1608630000000002,2.0582073777000014,1.880752,476.4219529999999,458.99239790000024,9.466882164022058,1-5fF
n_166,0.98694,0.963806,0.023133999999999988,0.4357598900000001,0.45740000000000003,0.5511795577800004,0.506411,177.85848900000005,173.9351869500001,2.3440128072628514,<1fF
i_tv80_core_n_17183,0.256407,0.215602,0.04080500000000001,0.10143009,0.08797599999999998,0.1549772798,0.12762700000000002,73.41684,77.67419574,15.914152109731797,<1fF
n_335,0.568364,0.531227,0.037136999999999976,0.11690736000000002,0.19507999999999995,0.4514567226999998,0.3361469999999999,136.503461,137.21359950999997,6.53401693281066,<1fF
n_2142,0.419842,0.404621,0.015220999999999985,0.0943242,0.14868399999999996,0.3255180233999999,0.2559330000000001,93.802434,94.24170599,3.6254114643127617,<1fF
FE_OFN11_i_tv80_core_ISet_1,12.6771,13.052071,0.3749710000000004,4.413156110000001,4.618819999999999,8.263942434560004,8.433252,1895.5860870000013,1841.4049190299963,2.957861024997834,5-20fF
