net,g_tot,p_tot,err_tot,g_gnd,p_gnd,g_cpl,p_cpl,g_res,p_res,mape,cap_bin
n_1047,0.962072,0.868343,0.09372900000000006,0.4404069,0.229656,0.5216644775000002,0.63869,164.76419,160.22432843,9.742410131466258,<1fF
n_1251,0.627219,0.62156,0.00565899999999997,0.24319689999999997,0.30105100000000007,0.3840222917929999,0.320506,148.51332400000004,146.61054539999995,0.9022366988244888,<1fF
n_514,0.662704,0.749764,0.08706000000000003,0.25548021,0.167103,0.4072243164000001,0.5826609999999997,166.17979699999998,172.48537599999995,13.137086844201942,<1fF
i_tv80_core_i_reg_RegsH\[2\][6],0.813953,0.829966,0.016012999999999944,0.35545876000000004,0.36085399999999984,0.45849417599000014,0.46911200000000003,189.06467800000007,186.51785597999995,1.967312608958987,<1fF
n_918,0.104414,0.116915,0.012500999999999998,0.0472956,0.035052,0.05711792929999999,0.08186099999999999,44.618437,44.56992061000001,11.972532419024267,<1fF
n_819,0.105224,0.129854,0.02463,0.0422038,0.043202,0.0630203288,0.08665399999999998,69.727727,70.83087232999999,23.407207481182997,<1fF
n_1970,0.0921241,0.126813,0.03468890000000001,0.0168014,0.029433000000000015,0.07532282449999998,0.097379,41.361450999999995,42.84880840000001,37.65453339571296,<1fF
n_1382,0.0634863,0.074731,0.01124470000000001,0.0175577,0.016821,0.045928688,0.057911,36.246285,36.3591346,17.7120103077357,<1fF
n_2526,0.16079,0.169934,0.009144000000000013,0.05561064,0.065556,0.10517888430000001,0.10437700000000001,78.01145799999999,74.57117684,5.686920828409735,<1fF
i_tv80_core_n_18869,3.22295,3.596771,0.37382099999999996,0.8906154799999999,1.3497309999999985,2.3323314289099977,2.2470360000000005,503.31905300000017,507.2180949000005,11.598721668037046,1-5fF
n_407,4.39814,4.212747,0.18539299999999947,2.23597127,1.7760849999999997,2.1621648829799973,2.436667,647.4834579999998,649.2496682200006,4.215259177743307,1-5fF
n_1907,0.256132,0.224255,0.031877000000000016,0.20713869999999998,0.1606,0.048993905399999996,0.06365200000000001,106.997692,108.75548008000004,12.44553589555386,<1fF
n_2294,0.350073,0.316179,0.033894000000000035,0.1800502,0.11700199999999997,0.1700228838,0.199178,88.89814700000001,88.68746603000002,9.68198061547164,<1fF
i_tv80_core_add_1284_21_n_417,0.662055,0.64334,0.018714999999999926,0.26219774,0.327839,0.39985763688899995,0.31550200000000006,162.378577,162.59562269999998,2.826804419572381,<1fF
n_1921,1.28737,1.307186,0.019816000000000056,0.46237196,0.424229,0.8250036620600001,0.8829539999999999,225.18745600000003,225.43855584000002,1.5392622167675227,1-5fF
n_830,0.193888,0.177545,0.016342999999999996,0.08511880000000001,0.06715099999999999,0.10876872671999994,0.11039399999999998,77.22579599999999,76.55212250999999,8.429093084667434,<1fF
