metric,n,mape_mean,mape_median,mape_p90,ci_lo,ci_hi,bias_pct,r2_lin,r2_log,g_mean,p_mean
total_cap,3280,10.588198553771003,7.423559666884469,21.97685239050524,10.158735472683926,11.018876348975972,0.3232107918136865,0.9391554857448419,0.980595707564502,1.3581915077134148,1.2486572216768292
c_gnd,3280,28.180181549627317,19.96931968102871,63.2990470490452,27.185336521603396,29.156683028053088,15.019410787154158,0.9347243765067093,0.9368717282671869,0.5324178090083537,0.5614111507012195
c_cpl_total,3280,19.581836364631297,15.587151058828878,39.243224362434304,18.929734148843597,20.22183574769034,-0.3689966798353705,0.8665866342780939,0.9549736454926401,0.8257737370198017,0.6872460914228659
total_res,3280,18.575955620087367,12.153556634966582,44.9115554483269,17.94188886658743,19.216539973941774,-14.109468594886074,0.864613997901398,0.7973952349722324,250.67485721067075,196.7247967469512
