net,g_tot,p_tot,err_tot,g_gnd,p_gnd,g_cpl,p_cpl,g_res,p_res,mape,cap_bin
n_1774,2.30985,2.437685,0.12783500000000014,0.85688179,0.9064330000000003,1.4529682711999987,1.53125,509.6720240000002,502.67100400999993,5.534342056843524,1-5fF
n_162,4.87867,4.687478,0.19119200000000003,1.7570920200000002,1.7234770000000008,3.121578141587402,2.9640000000000004,695.4274039999997,691.3332728400002,3.9189369233828084,1-5fF
n_897,0.139262,0.126616,0.01264599999999999,0.0387147,0.040813,0.10054746890000002,0.085804,45.68043800000001,45.96743219,9.08072553891226,<1fF
i_tv80_core_final_adder_add_1282_22_n_442,0.439068,0.464216,0.025148000000000004,0.1938628,0.18596699999999997,0.24520508869000002,0.27825199999999994,140.37216599999996,140.6246867,5.727586615285104,<1fF
n_2256,0.346382,0.375211,0.028828999999999994,0.11386331200000001,0.10075399999999998,0.23251904630000014,0.274457,91.252767,92.76297780000003,8.322892067139746,<1fF
n_1391,0.252968,0.2831,0.030131999999999992,0.10360868599999999,0.11712499999999999,0.14935850359999997,0.16597599999999996,92.23711699999998,97.63280151999997,11.911388001644472,<1fF
i_tv80_core_i_reg_RegsL\[6\][7],0.817891,0.949971,0.13207999999999998,0.4329261200000001,0.41302900000000015,0.384964924521,0.536942,192.587926,191.39556854,16.148851130529614,<1fF
reset_n,31.1754,29.426532,1.748867999999998,13.230130920000008,12.543446000000035,17.945277652035163,16.883021,5308.425093000005,5231.431220439985,5.609769241132425,>20fF
n_2017,0.450213,0.449968,0.0002449999999999952,0.16799060000000002,0.17814699999999997,0.282222204,0.271817,96.201844,98.41384445000001,0.05441868626627735,<1fF
n_1532,0.548253,0.550061,0.0018080000000000318,0.33187809999999995,0.18428500000000003,0.2163759016799999,0.365776,136.825217,140.42778955999995,0.3297747572744758,<1fF
n_754,0.360348,0.309882,0.05046600000000001,0.12909343,0.12326400000000001,0.23125431202399993,0.18662,93.61399400000002,92.02111122000002,14.004795364481005,<1fF
n_252,1.38986,1.428664,0.03880399999999984,0.37906734,0.338522,1.0107888307000006,1.0901439999999998,234.537809,232.0762259000001,2.7919358784337875,1-5fF
i_tv80_core_i_reg_RegsH\[0\][0],1.08708,1.258109,0.17102899999999988,0.46252024999999986,0.5470059999999999,0.6245603473999997,0.7111029999999999,221.660794,216.94736987999997,15.732880744747385,1-5fF
n_528,0.184245,0.188376,0.004130999999999996,0.034356135,0.056473,0.14988912180000002,0.13190400000000002,74.50534400000001,75.12722688000001,2.242123259789951,<1fF
n_1027,0.543664,0.512539,0.03112500000000007,0.26825016,0.15827,0.27541380084,0.35426900000000006,129.7261,132.06180039000003,5.725043409164496,<1fF
n_2231,10.7587,10.644555,0.11414499999999883,3.0471346300000013,3.6569299999999942,7.711594399159989,6.987624,1825.4397150000025,1800.9800606399972,1.0609553198806438,5-20fF
n_1265,0.302617,0.308154,0.005536999999999959,0.11784610000000001,0.128274,0.1847711914999999,0.17988000000000004,84.603668,84.6662622,1.8297055353796905,<1fF
n_1355,5.31734,5.447969,0.13062899999999988,1.4798877900000003,1.8301569999999996,3.8374456165199997,3.6178040000000005,786.0438989999998,780.6098173,2.4566606611576445,5-20fF
i_tv80_core_ALU_Op_r[1],3.82021,3.825087,0.00487700000000002,1.1906698099999997,1.4506410000000012,2.6295380022589994,2.3744399999999994,814.5045140000001,768.3231331599991,0.1276631389373888,1-5fF
n_1434,0.170146,0.167469,0.002676999999999985,0.06875635,0.05464200000000001,0.1013897669,0.112827,77.389354,75.72015223999999,1.5733546483608105,<1fF
n_1461,0.597715,0.669127,0.07141200000000003,0.1866814,0.26674899999999996,0.4110326464000001,0.40237600000000007,169.941326,173.17850318000004,11.947500062738936,<1fF
n_2032,0.270751,0.245773,0.024978000000000028,0.14155669999999998,0.10192,0.1291936933,0.14385299999999998,79.278125,77.90887636000001,9.225450690856183,<1fF
n_272,2.88667,2.886934,0.000264000000000042,1.371979,0.9237050000000001,1.5146957186499999,1.963227,388.071185,380.2588900000001,0.009145485975190859,1-5fF
n_1322,6.63813,6.529433,0.10869700000000027,1.68167193,2.062574,4.956461732899998,4.466862999999999,1011.7577449999995,990.7380650300012,1.6374641653598268,5-20fF
i_tv80_core_n_252,0.52708,0.474449,0.05263099999999998,0.15831246999999998,0.16690899999999995,0.3687667452,0.3075389999999999,141.518761,139.08965192000002,9.98539121196023,<1fF
n_284,0.2994,0.267601,0.03179900000000002,0.13293253,0.08634500000000002,0.16646670700000005,0.18125599999999997,97.730557,97.80042429999999,10.620908483633942,<1fF
n_248,1.55962,1.552042,0.007578000000000085,0.67059441,0.390951,0.8890267096999999,1.1610890000000003,285.65393800000004,277.29845679999994,0.4858875880022111,1-5fF
n_1059,0.111079,0.106552,0.004527000000000003,0.0734355,0.066912,0.0376438041,0.03963899999999999,42.275438,42.49722525999999,4.075477813087986,<1fF
n_1427,0.989539,1.02006,0.03052100000000002,0.4270892799999999,0.443505,0.5624499149999997,0.5765550000000002,187.45742400000003,188.36724599999994,3.084365547997605,<1fF
n_129,0.23569,0.21499,0.020700000000000024,0.0522429,0.07174399999999999,0.1834471719,0.14324799999999996,51.584226,50.10542323999999,8.782723068437363,<1fF
n_148,3.05257,3.003301,0.049268999999999785,0.9665053399999999,1.1736879999999996,2.0860641594999985,1.8296100000000002,484.910895,474.99119966000006,1.6140170413782418,1-5fF
n_2233,0.0925805,0.089673,0.0029074999999999934,0.0295624,0.037712999999999997,0.06301817660000002,0.051955999999999995,43.043785,41.97548643999999,3.1405101506256647,<1fF
FE_OFN74_i_tv80_core_n_210,3.09586,3.100272,0.0044119999999998605,1.04271004,0.8935000000000004,2.053149201419999,2.206777,480.9173350000001,468.96454857000043,0.14251290433029465,1-5fF
n_1902,0.169283,0.162368,0.006914999999999977,0.03071074,0.05023300000000001,0.1385722039,0.11213500000000001,74.329833,74.42297481000003,4.084875622478322,<1fF
i_tv80_core_i_reg_RegsL\[7\][4],1.57924,1.915438,0.336198,0.7990310999999999,0.8328000000000001,0.780209045649001,1.0826379999999998,277.44064199999997,283.94353436000006,21.288594513816772,1-5fF
n_1366,0.145282,0.151617,0.006335000000000007,0.05393075,0.063408,0.09135123590000002,0.088207,73.907284,74.65789799999999,4.360485125480106,<1fF
n_2469,0.248968,0.214949,0.034018999999999994,0.07171470999999999,0.06718299999999999,0.17725335189999997,0.147765,79.71954199999999,78.10644026,13.664005012692392,<1fF
i_tv80_core_n_240,1.30383,1.250286,0.053544000000000036,0.42289837999999996,0.393183,0.8809265127999998,0.857099,275.15400100000005,261.5038496000001,4.106670348128209,1-5fF
n_1200,0.937471,0.870575,0.06689600000000007,0.48000792999999997,0.21928899999999998,0.45746377909999963,0.6512949999999998,162.82700099999997,159.82727231999996,7.13579406722982,<1fF
n_1031,0.155893,0.145469,0.010424000000000017,0.1094851,0.103819,0.046408303,0.041648999999999985,84.237246,91.75526926000002,6.686637629656249,<1fF
FE_OFN88_i_tv80_core_i_mcode_n_12687,4.39501,4.086655,0.3083549999999997,1.4702643499999999,1.4051760000000004,2.924740686001998,2.681473000000001,628.513379,616.9802120499997,7.016024991979533,1-5fF
i_tv80_core_n_17117,0.239514,0.230841,0.008673000000000014,0.0684031,0.08940999999999998,0.17111049965199998,0.14143100000000003,75.15123899999999,73.59372361999999,3.6210826924522217,<1fF
n_2281,0.217172,0.218536,0.001364000000000004,0.070762349,0.08731200000000001,0.1464099308,0.13122799999999996,73.871163,74.53667904000001,0.628073600648336,<1fF
n_796,0.160016,0.162126,0.0021100000000000008,0.041344900000000004,0.051992,0.11867132799999998,0.11013399999999998,78.09955,73.43605930000001,1.318618138186182,<1fF
n_239,0.622118,0.598807,0.02331099999999997,0.21152880000000002,0.24505799999999994,0.4105886250000001,0.3537480000000001,165.45518500000006,152.30461532,3.747038343208197,<1fF
A[11],1.87473,1.680199,0.194531,0.9370853779999999,1.127456,0.9376431954000001,0.5527440000000002,421.6036379999998,420.9367156400002,10.376480879913375,1-5fF
i_tv80_core_final_adder_add_1282_22_n_424,0.208944,0.193581,0.015362999999999988,0.060943750000000005,0.07358799999999999,0.14799984679999997,0.119991,73.911637,73.72258168,7.352687801516191,<1fF
i_tv80_core_F[4],2.08402,2.157107,0.07308699999999968,1.1942390600000001,1.0107249999999997,0.8897781500999986,1.1463800000000002,362.46110699999997,373.15863615999996,3.5070200861795797,1-5fF
n_1248,3.40468,3.218503,0.18617699999999981,0.9408174,1.0074299999999996,2.4638610205099982,2.211075,499.53428800000006,487.8944886399997,5.468267208665713,1-5fF
n_126,1.93485,1.980896,0.04604600000000003,0.9602059700000001,0.5834820000000003,0.9746479388000004,1.397414,324.96395799999993,331.55234665000006,2.379822725275863,1-5fF
n_1977,0.337777,0.347647,0.00986999999999999,0.223194,0.18356099999999997,0.11458317079999997,0.16408700000000004,62.89685,63.33074928,2.9220462020800677,<1fF
n_1153,0.563661,0.577542,0.013881000000000032,0.24962923,0.193921,0.31403224429999993,0.38362,124.10873700000002,122.19753648000002,2.462650422860555,<1fF
n_2193,0.740185,0.735463,0.004722000000000004,0.29909845999999995,0.2962089999999999,0.44108696887000026,0.43925,177.03802800000003,173.1541489999999,0.6379486209528704,<1fF
n_1129,1.6895,1.600707,0.0887929999999999,0.71308303,0.5977470000000001,0.9764170114999998,1.002964,230.52530500000003,225.13124092000007,5.255578573542462,1-5fF
n_2161,0.231744,0.206248,0.02549600000000002,0.10404198999999999,0.08807,0.1277018692,0.11817800000000002,76.847365,78.29604656000001,11.001795084230883,<1fF
i_tv80_core_n_41100,1.18956,1.202419,0.012858999999999954,0.31504107000000003,0.3507470000000002,0.8745243153000007,0.8516720000000002,228.79300300000003,224.13243111999998,1.080987928309623,1-5fF
n_618,1.10632,1.130576,0.024256000000000055,0.35555437000000006,0.5181030000000001,0.7507663347000001,0.6124729999999999,212.592056,211.78451447999998,2.1924940342758026,1-5fF
n_960,0.566428,0.557488,0.008940000000000059,0.17944097,0.234688,0.38698685430000024,0.32280000000000003,110.75123199999999,109.86053644000002,1.5783118066197397,<1fF
n_1632,0.283379,0.269699,0.01367999999999997,0.08542116000000001,0.067319,0.19795796449999994,0.20237799999999995,94.07631999999998,94.21465060000001,4.827457221600744,<1fF
n_324,0.298551,0.332464,0.03391299999999997,0.0741287,0.106122,0.2244221779,0.226344,89.98197800000001,88.97843455,11.359198260933633,<1fF
i_tv80_core_i_mcode_n_13508,6.56419,6.908286,0.3440960000000004,2.0248877200000006,2.0613540000000024,4.539294604090005,4.846932,936.7284759999999,924.1066045600005,5.242017674686449,5-20fF
i_tv80_core_i_mcode_n_13592,0.578109,0.566632,0.01147699999999996,0.2432632,0.23339700000000005,0.3348458109799998,0.33323499999999995,152.44680200000002,151.05838354999997,1.985265754381952,<1fF
n_2063,0.481564,0.490404,0.008840000000000015,0.36270120000000006,0.2917490000000001,0.11886241809999999,0.19865899999999997,104.321257,104.73843463999997,1.8356853917651683,<1fF
n_861,0.529212,0.491042,0.03817000000000004,0.13580841000000002,0.13585300000000003,0.3934033038,0.3551910000000001,127.006833,124.38580293999999,7.212610447230984,<1fF
i_tv80_core_R[7],1.6418,1.535682,0.10611799999999993,0.7700199999999999,0.612116,0.8717782791419999,0.9235650000000002,267.267412,263.2125536399999,6.463515653550978,1-5fF
n_2119,0.338121,0.31896,0.019160999999999984,0.15490940000000003,0.15619400000000003,0.18321220600000007,0.16276800000000005,99.98056400000002,110.09350687999998,5.666906225877713,<1fF
n_1531,0.318032,0.313842,0.0041899999999999715,0.0687508,0.11020800000000001,0.24928144330000007,0.203636,91.244077,92.56673892,1.3174774865422259,<1fF
n_2101,0.172355,0.19647,0.024114999999999998,0.07666054,0.07953,0.0956943698,0.11693900000000004,74.132915,74.90693724000002,13.99147109164225,<1fF
n_1558,1.57848,1.555026,0.023454000000000086,0.8400828,0.46494899999999995,0.7383939893999995,1.090078,233.10004800000004,234.70868727999996,1.485859814505099,1-5fF
i_tv80_core_final_adder_add_1282_22_n_452,0.307184,0.313179,0.005994999999999973,0.10022220000000001,0.114878,0.20696178794,0.198297,94.965195,100.51311296999998,1.9515990416167417,<1fF
i_tv80_core_i_reg_RegsL\[1\][3],0.987523,1.023993,0.03646999999999989,0.48530898000000006,0.44521300000000014,0.5022146642080002,0.57878,215.75850200000002,213.32888104,3.6930785409554905,<1fF
n_340,0.186109,0.192105,0.005996000000000001,0.0469485,0.050450999999999996,0.1391602042,0.14165499999999998,61.953025,63.38571133999999,3.22176788871038,<1fF
n_1823,0.998749,1.057458,0.05870900000000001,0.30128725,0.32231699999999985,0.6974621439999997,0.7351360000000002,194.70875099999998,187.85286594000002,5.878253695372913,<1fF
n_144,2.42886,2.33459,0.09426999999999985,0.55055804,0.6973530000000003,1.8783009501057992,1.637233,444.71106600000013,437.81564602,3.8812446991592706,1-5fF
n_2372,1.73863,1.649511,0.08911899999999995,0.61156546,0.4692420000000001,1.1270635340399993,1.180265,228.244357,218.17432594,5.1258174539723775,1-5fF
i_tv80_core_Fp[5],1.18365,1.1954,0.011749999999999927,0.66569818,0.5197400000000001,0.5179505016000001,0.6756599999999998,199.600471,195.14926567999998,0.9926920964812171,1-5fF
i_tv80_core_Auto_Wait_t1,1.71492,2.054979,0.3400589999999999,0.8755542999999999,0.8777220000000001,0.839370860278,1.17726,323.68636200000003,335.27397360000003,19.82943810790007,1-5fF
n_564,0.166242,0.166369,0.00012699999999998823,0.036479120000000004,0.037569000000000005,0.12976243080000002,0.12880199999999997,71.096406,70.88504356000003,0.07639465357730792,<1fF
i_tv80_core_F[7],4.69764,4.327074,0.3705660000000002,1.67494237,1.5423199999999995,3.0227064654759994,2.7847589999999998,656.8305699999997,646.0354302000003,7.888343934401107,1-5fF
FE_OFN67_i_tv80_core_IR_4,9.13808,9.467346,0.3292659999999987,3.447442090000001,3.579273999999997,5.69063799810399,5.888069000000001,1458.616738000001,1493.3744219599985,3.603229562446364,5-20fF
n_82,28.818,27.959638,0.8583619999999996,13.6165181,11.31732300000003,15.201511963420987,16.642241000000002,4554.168212999999,4505.749228119989,2.9785620098549503,>20fF
n_559,0.211154,0.227188,0.016033999999999993,0.0675369,0.07758,0.143616925,0.14960700000000002,74.990538,75.45600373999999,7.593509950083821,<1fF
n_2105,0.483763,0.452474,0.03128900000000001,0.22374083,0.22289200000000003,0.2600222978200001,0.22958100000000006,99.92200499999998,99.58502396,6.467836523256225,<1fF
n_2502,0.400783,0.42484,0.024056999999999995,0.07116762000000001,0.10563999999999998,0.3296156778,0.31919999999999993,94.93760999999998,95.49637132999999,6.002500106042421,<1fF
n_909,0.99842,0.990132,0.008287999999999962,0.19502560000000002,0.24356800000000006,0.8033938499999995,0.7465669999999999,145.33592299999998,147.35799416000006,0.8301115762905353,<1fF
n_2352,0.522805,0.512356,0.01044899999999993,0.21223246,0.20593299999999992,0.31057259689999994,0.3064239999999999,125.31993599999997,118.47792209999997,1.9986419410678802,<1fF
n_307,0.529627,0.483937,0.04568999999999995,0.10741492999999999,0.14451799999999995,0.4222124863000001,0.3394179999999999,104.44335699999998,103.40281501999999,8.62682604927618,<1fF
n_1931,0.153517,0.170135,0.01661800000000002,0.08468099999999999,0.07684299999999998,0.06883594429999998,0.09329499999999999,73.051184,73.35918192000001,10.824859787515404,<1fF
n_435,0.658332,0.663285,0.004952999999999985,0.26700142,0.28745100000000007,0.39133066020000007,0.375834,145.03220400000006,145.72587752000004,0.752355954138639,<1fF
n_1550,0.137977,0.120613,0.01736399999999999,0.043476600000000004,0.043616999999999996,0.09450012859999998,0.076994,50.704510000000006,50.434876560000006,12.584706146676613,<1fF
i_tv80_core_SP[0],3.9921,3.847936,0.1441640000000004,1.5090183300000002,1.2021530000000005,2.483084625933001,2.645783,553.6705010000003,551.3085640800002,3.611232183562546,1-5fF
n_2044,3.65325,3.501358,0.1518919999999997,1.6268066999999997,1.7832400000000006,2.026433734823998,1.7181199999999999,668.27304,669.2626980000006,4.157722575788672,1-5fF
i_tv80_core_n_184,6.91979,6.345203,0.5745870000000002,2.0804113700000006,2.156295000000003,4.8393787227799985,4.188907999999999,1044.6510709999998,1003.1563601999985,8.303532332628594,5-20fF
i_tv80_core_SP[7],5.93052,5.172484,0.7580359999999997,1.6588769199999998,1.6176270000000006,4.271643093100002,3.5548539999999993,749.0470309999998,723.95172304,12.78194829458462,5-20fF
n_375,1.29715,1.30785,0.010699999999999932,0.5325892,0.3507290000000001,0.7645659991000004,0.9571220000000001,215.677878,210.18001481999994,0.8248853255213299,1-5fF
n_1307,6.50188,5.816831,0.6850490000000002,3.7678958099999997,2.6385370000000057,2.7339918198999884,3.1782860000000004,1079.1254300000005,1034.2538484100007,10.536168000639819,5-20fF
n_750,0.17571,0.159064,0.016645999999999994,0.03515002,0.051162,0.14055991920000005,0.10790099999999998,72.582299,72.21709272,9.47356439587957,<1fF
n_533,1.49986,1.401348,0.09851199999999993,0.47001876,0.372306,1.02984469148,1.0290440000000003,252.202721,248.46309098,6.568079687437489,1-5fF
i_tv80_core_PC[3],2.06941,1.976666,0.09274399999999994,0.54724882,0.7178830000000002,1.5221598234019997,1.2587899999999996,368.54911000000004,364.0427065700003,4.481663855881625,1-5fF
n_2051,0.2716,0.301977,0.030376999999999987,0.0910228,0.090204,0.18057711110000013,0.211775,86.562905,86.49137040000002,11.184462444771718,<1fF
n_770,1.41545,1.315024,0.10042600000000013,0.3342887,0.4033129999999997,1.081163109570001,0.911713,302.2130840000001,294.86494710000005,7.09498745981844,1-5fF
n_236,4.23941,4.23599,0.0034200000000002007,1.7553270399999998,1.6746890000000008,2.4840818558299995,2.5612969999999997,549.647103,542.9327980999999,0.08067160288814247,1-5fF
n_368,1.17986,1.191307,0.011446999999999985,0.23738633999999997,0.376624,0.9424724562760005,0.8146869999999997,234.265519,227.11045604999998,0.970199854219991,1-5fF
n_1575,0.452228,0.442771,0.009456999999999993,0.17368788000000002,0.186644,0.27854015099999985,0.256128,100.278677,98.87232452000002,2.0912017831713188,<1fF
n_1179,0.285957,0.25621,0.029747000000000023,0.090181,0.09806400000000001,0.1957756202,0.15814300000000003,78.84670899999999,80.36940605999999,10.402612980273265,<1fF
n_1180,0.267967,0.239641,0.028326000000000018,0.10240289999999999,0.091994,0.16556371467999995,0.14764999999999998,79.98124100000001,79.56544234000002,10.570704601686035,<1fF
n_2001,0.779252,0.584292,0.1949599999999999,0.25296981999999996,0.25404,0.5262817668999996,0.330252,146.11969299999998,141.28765931999993,25.018864244172605,<1fF
n_1168,0.160017,0.166256,0.0062389999999999946,0.06498419999999999,0.07462700000000001,0.09503235210000001,0.09162800000000001,47.397822000000005,48.71461724000002,3.8989607354218583,<1fF
i_tv80_core_n_17115,0.731525,0.709944,0.02158099999999996,0.40720777,0.28168,0.3243177165369999,0.42826299999999995,142.00492599999998,139.98532511999997,2.950138409487025,<1fF
n_268,1.0475,1.012838,0.03466200000000019,0.29028979,0.276439,0.7572119362699996,0.736399,197.61868499999997,191.48792277999993,3.3090214797136217,1-5fF
n_2304,0.515796,0.526148,0.010351999999999917,0.2143582,0.21618699999999996,0.3014381302,0.309961,107.84306399999998,106.31186566,2.0069950135324657,<1fF
n_485,0.219215,0.232198,0.012982999999999995,0.0712854,0.090402,0.14792955489999998,0.14179699999999995,79.38569499999997,79.51601943,5.922496179549755,<1fF
n_78,1.10451,1.177354,0.07284399999999991,0.40845942,0.4002320000000001,0.6960475590209998,0.777122,205.83432100000005,198.41053371999996,6.595141737059864,1-5fF
n_845,0.15759,0.144254,0.013336000000000015,0.0661649,0.051258000000000005,0.09142537989999999,0.09299500000000002,47.866009000000005,47.87890346000001,8.462465892505879,<1fF
n_2482,0.460997,0.408327,0.052669999999999995,0.0969675,0.185807,0.36402957999999996,0.22252100000000005,96.40561000000001,95.26891512000002,11.425237040588115,<1fF
i_tv80_core_add_1283_17_n_386,0.126515,0.154908,0.028393,0.04800422,0.046282999999999984,0.07851034870000005,0.10862600000000001,71.255102,71.09538128000001,22.44239813460855,<1fF
i_tv80_core_n_18871,3.19174,3.035268,0.15647199999999994,1.2355292500000004,1.1906970000000003,1.9562080955400007,1.8445740000000004,484.23168599999997,474.8906829199998,4.902404331179857,1-5fF
n_160,0.46373,0.4655,0.0017700000000000493,0.10498894,0.1510180000000001,0.3587407192999998,0.3144810000000001,140.71693000000002,137.9915114799999,0.38168761995127537,<1fF
i_tv80_core_n_18748,5.51742,5.222888,0.29453200000000024,2.4178253000000005,1.8661130000000008,3.0995949283999966,3.356775,797.1613019999999,800.6579428799998,5.3382196751380215,5-20fF
i_tv80_core_add_1283_17_n_324,0.2781,0.293694,0.015593999999999997,0.0989748,0.11499399999999999,0.1791258652,0.17870000000000005,97.948012,94.55400970000002,5.607335490830636,<1fF
i_tv80_core_Ap[1],0.322679,0.31234,0.010338999999999987,0.09047984,0.14613400000000001,0.23219881250000005,0.166209,112.36446899999999,112.20057449000002,3.204113065926195,<1fF
n_1773,0.143817,0.131139,0.012677999999999995,0.104169,0.09326100000000002,0.03964791399999999,0.037877999999999995,46.74425300000001,46.82672751999999,8.815369532113724,<1fF
n_2187,0.252029,0.249905,0.0021240000000000148,0.07684525999999998,0.08449100000000001,0.17518420289999997,0.165412,94.831141,92.62839025999999,0.8427601585531882,<1fF
