metric,n,mape_mean,mape_median,mape_p90,ci_lo,ci_hi,bias_pct,r2_lin,r2_log,g_mean,p_mean
total_cap,3280,10.588198553771003,7.423559666884469,21.97685239050524,10.158735472683926,11.018876348975972,0.3232107918136865,0.9391554857448419,0.980595707564502,1.3581915077134148,1.2486572216768292
c_gnd,3280,31.056197025106712,21.030551730206973,71.06129897048127,29.9564545222215,32.19235759610035,20.034143561678537,0.9202356720811529,0.9293542169078108,0.5324178090083537,0.5839136708536586
c_cpl_total,3280,19.446010979533245,15.753478945908931,38.06969700103769,18.860647665547333,20.015533268263766,-3.6220619546594444,0.8534248258364286,0.9526779833767294,0.8257737370198017,0.6647435593139939
total_res,3280,19.911357202624075,11.863396829287954,50.44245162438338,19.201379440660368,20.592482996751784,-15.138834625529759,0.877456557617782,0.6968667429569761,250.67485721067075,196.17661191158538
