net,g_tot,p_tot,err_tot,g_gnd,p_gnd,g_cpl,p_cpl,g_res,p_res,mape,cap_bin
n_48,3.40484,3.652591,0.24775100000000005,1.34078153,1.6725678848999994,2.0640555602100012,1.9800229299999996,540.7041710000002,550.0169026,7.276435897134668,1-5fF
n_2031,0.211487,0.216742,0.005254999999999982,0.1012522,0.08902173039999998,0.11023454559999998,0.127720525,75.51917300000001,75.98593651999998,2.484786298921438,<1fF
i_tv80_core_F[1],6.74952,6.020732,0.7287880000000007,3.69053203,2.781823400440003,3.0589891778079994,3.238908939999999,1027.6191239999996,1033.4498623099992,10.797627090519038,5-20fF
n_231,0.972927,1.041619,0.06869200000000009,0.36526999999999993,0.35390930737000015,0.6076575112999999,0.6877096009999999,223.46958,221.45915844000007,7.060344712398781,<1fF
i_tv80_core_n_18750,5.80342,5.311287,0.49213299999999993,2.4058357900000003,2.0392900672000005,3.3975802921,3.2719977299999994,765.028066,747.6387123400002,8.480051417956997,5-20fF
i_tv80_core_final_adder_add_1282_22_n_347,0.0939852,0.085492,0.008493200000000006,0.0236156,0.028093520799999997,0.0703696303,0.05739809979999999,39.93399800000001,39.00696080000001,9.036741955116344,<1fF
n_511,0.177381,0.187853,0.010471999999999981,0.08243192999999999,0.07154467422000002,0.09494930679999997,0.11630815300000001,72.97363200000001,73.38877491999997,5.903676267469447,<1fF
n_1814,0.283599,0.302552,0.018952999999999998,0.05142766,0.09933249151,0.2321708663000001,0.20321970700000003,96.14766700000001,97.70652375,6.6830277962898315,<1fF
n_1731,0.661261,0.575792,0.08546900000000002,0.2329082,0.20233001600000003,0.4283526389000001,0.373462297,137.76951400000002,134.38748526000003,12.92515360803072,<1fF
i_tv80_core_i_reg_RegsL\[2\][6],1.01608,1.493754,0.47767399999999993,0.48682854999999997,0.6494610000000001,0.5292540475310002,0.844293,218.59767000000002,219.74057980000012,47.01145579088259,1-5fF
n_722,0.196124,0.176497,0.019627000000000006,0.02843072,0.046076347899999995,0.16769341329999998,0.13042038799999991,70.787209,73.36427932,10.007444269951666,<1fF
n_2384,0.58419,0.57469,0.009499999999999953,0.2507155,0.215250202,0.3334739021999999,0.359439326,108.221143,108.25562779,1.6261832622947934,<1fF
n_700,0.959965,0.996921,0.03695599999999999,0.46693769999999996,0.37879834611000013,0.49302763266399985,0.6181223899999999,196.92882600000004,182.04924648000008,3.849723687842785,<1fF
i_tv80_core_n_17161,0.107447,0.115382,0.007934999999999998,0.0377498,0.03868564199999999,0.0696974319,0.07669590189999999,39.558685,39.25466008,7.385036343499583,<1fF
n_1304,4.59391,4.613283,0.019372999999999863,2.24578151,2.2500009857699954,2.3481325175199967,2.3632822099999995,889.7566599999996,831.6719199599993,0.4217104819206267,1-5fF
n_1176,1.50012,1.529149,0.029029000000000194,0.46741795999999997,0.4566722621999999,1.0327007873000005,1.072477,210.15483099999997,208.88199412,1.9351118577180624,1-5fF
n_1419,4.81027,4.82635,0.01607999999999965,1.31061337,1.7666445432199993,3.4996541122189977,3.0597054799999994,717.2244379999996,698.9359455899994,0.33428476987777506,1-5fF
n_497,0.211267,0.226231,0.014963999999999977,0.10674510000000001,0.08069326858,0.10452248049999999,0.14553769500000002,84.143301,80.45412498000003,7.082980304543529,<1fF
n_1279,5.74068,5.642116,0.09856400000000054,3.0125705300000014,2.480681709500005,2.7281065788599994,3.1614339699999996,1087.6779210000002,1067.3186054400016,1.7169394566497445,5-20fF
i_tv80_core_add_1283_17_n_333,0.166884,0.142104,0.024779999999999996,0.0472718,0.04964968869999999,0.11961190751499999,0.09245412899999998,47.217316000000004,45.35893224,14.848637376860571,<1fF
n_1034,0.175847,0.184983,0.009136000000000005,0.07118941000000001,0.0800397924,0.10465751009999999,0.10494321200000002,69.53803599999999,71.35367271999999,5.195425568818351,<1fF
n_63,1.97552,2.068497,0.09297699999999987,0.99960911,0.9335349887000005,0.9759112612399999,1.1349621,452.65166800000003,425.1276960500004,4.706457034097345,1-5fF
n_2514,0.225446,0.19479,0.030656000000000017,0.04045717,0.08977655889999998,0.18498923810000004,0.10501317999999998,73.233506,73.3223637,13.59793476043044,<1fF
i_tv80_core_Ap[3],0.661169,0.63431,0.026858999999999966,0.4989112,0.43114516499999994,0.16225797300800002,0.20316470699999997,164.53957699999998,164.50828126,4.062350170682529,<1fF
n_638,0.410827,0.40154,0.00928699999999999,0.102976,0.14553957139999996,0.3078515669000001,0.256000296,88.813289,86.38898288,2.2605622317909946,<1fF
FE_OFN39_n_104,3.07171,3.023528,0.048181999999999725,0.9821106599999999,0.8990595194000002,2.0895952154999997,2.12446862,432.1010339999999,421.4771789999997,1.5685725540496898,1-5fF
n_434,1.40798,1.336288,0.07169200000000009,0.6100143,0.4774773142,0.797964543099999,0.8588108799999997,251.08141400000005,247.5948966199999,5.091833690819478,1-5fF
n_587,3.23372,3.613383,0.37966299999999986,1.3289294099999998,1.4930991067999992,1.9047933814499978,2.1202836799999996,623.0949989999999,615.7630756,11.740750590651011,1-5fF
