net,g_tot,p_tot,err_tot,g_gnd,p_gnd,g_cpl,p_cpl,g_res,p_res,mape,cap_bin
n_1884,0.204853,0.215454,0.010601,0.03452585,0.057000315579999995,0.17032713600000007,0.15845395,81.44560099999998,77.2015036,5.174930315885049,<1fF
n_2328,0.834306,0.937589,0.10328300000000001,0.22519239000000002,0.4076479999999999,0.6091140156600005,0.5299409999999999,184.81165800000002,184.9616164,12.379510635186612,<1fF
i_tv80_core_Ap[5],0.235289,0.265839,0.030549999999999994,0.1301113,0.13650849099999998,0.10517797919999998,0.129330253,107.627044,108.00278282000001,12.984032402704756,<1fF
n_224,0.116768,0.102332,0.01443599999999999,0.0144635,0.03272151753,0.10230472990000002,0.06961064750000001,41.99065100000001,41.52163624000001,12.36297615785146,<1fF
n_1645,0.760312,0.748157,0.012155000000000027,0.33423489,0.3251923161,0.42607697050499993,0.42296508999999993,123.67243599999999,120.87208475999998,1.5986858026704864,<1fF
n_1721,0.983758,1.00404,0.020282000000000022,0.27440496,0.43509394694,0.7093521813600002,0.5689457699999999,240.58330400000006,238.08982164999998,2.061685902427225,<1fF
n_1749,0.163265,0.172326,0.009061000000000013,0.12525779999999997,0.1128542578,0.038007036800000005,0.059472072900000006,74.34454300000003,74.82464988000002,5.549872906011707,<1fF
i_tv80_core_n_197,1.20781,1.278996,0.07118599999999997,0.33113086,0.3892669828000001,0.8766747253999999,0.88972892,266.693756,267.00589884,5.893807800895834,1-5fF
mcycle[2],0.365836,0.3527,0.013135999999999981,0.29338208,0.24157778578000005,0.07245357659999999,0.11112236600000001,127.27308400000001,121.31120191,3.5906799768202093,<1fF
n_1173,0.820616,0.801988,0.018627999999999978,0.369979,0.2576374352,0.4506353006199998,0.54435076,125.353364,123.85737228,2.2700020472425564,<1fF
FE_OFN44_n_2165,4.49253,4.56199,0.06945999999999941,2.15377199,1.714799242699999,2.3387557021778007,2.847190339999999,764.8639459999996,730.2648322800001,1.5461221182718736,1-5fF
n_551,0.208035,0.199711,0.008323999999999998,0.04788136,0.07341989929999998,0.16015339149999994,0.12629146700000002,72.93133599999999,73.06837096,4.001249789698848,<1fF
n_192,3.35967,3.137348,0.22232200000000013,1.30145667,1.2260271223899997,2.0582073777000014,1.9113212300000004,476.4219529999999,458.99239790000024,6.617376111344273,1-5fF
n_1552,0.704552,0.628346,0.076206,0.31352990000000003,0.23920310000000003,0.3910228881999999,0.38914300500000004,118.79091099999998,114.38145051000001,10.816234997558732,<1fF
n_342,0.451469,0.45758,0.0061109999999999776,0.2238574,0.18231382700000012,0.22761130000000007,0.27526629799999996,123.623166,126.69427710000005,1.353581309015675,<1fF
n_1285,0.280453,0.285491,0.005037999999999987,0.055971999999999994,0.10568140218999995,0.22448088729999996,0.179809655,94.940639,92.69028815,1.796379428995228,<1fF
i_tv80_core_IR[3],13.1515,12.471147,0.6803530000000002,5.694749299999999,4.796664757999991,7.456701879366995,7.6744818,2227.2024260000035,2233.9949426000026,5.173196973729234,5-20fF
n_795,0.147537,0.159978,0.012441000000000008,0.0674669,0.05475407673000001,0.0800696983,0.10522414099999998,48.335693000000006,48.956843850000006,8.432461009780603,<1fF
n_1669,1.08437,1.090021,0.005650999999999851,0.7692994,0.5558531829999999,0.3150744238999999,0.53416771,163.43738799999997,163.52120432000004,0.5211320859116215,1-5fF
n_1827,1.0912,1.072324,0.018875999999999893,0.30873111999999997,0.3601640242000001,0.7824665698800002,0.7121601259999999,184.365925,172.78139166,1.7298387096774097,1-5fF
n_2063,0.481564,0.493362,0.01179800000000003,0.36270120000000006,0.26468021199999997,0.11886241809999999,0.22868181900000004,104.321257,104.73843463999997,2.4499339651635155,<1fF
n_387,0.347272,0.349136,0.0018639999999999768,0.14063852,0.11643262333000001,0.20663283710000005,0.232703282,113.54890499999999,115.44532048000003,0.5367550507959112,<1fF
n_668,0.14534,0.125501,0.019838999999999996,0.0378449,0.04825369000000001,0.10749489609999999,0.07724725699999999,44.369584,44.25009152,13.65006192376496,<1fF
n_1918,1.83452,1.965743,0.1312230000000001,0.71379944,0.7518861937399998,1.1207254724000018,1.21385687,316.538449,331.0326210999999,7.152988247607009,1-5fF
n_1470,0.110989,0.143538,0.032548999999999995,0.0737211,0.08023111183,0.03726769270000001,0.06330657199999999,45.634840000000004,45.58772008,29.326329636270255,<1fF
n_1913,0.38866,0.406805,0.018145000000000022,0.2113308,0.13906801598000001,0.17732880039999996,0.26773679899999997,98.87489500000001,95.95040259999999,4.668604950342207,<1fF
i_tv80_core_RegAddrB_r[1],1.21305,1.271513,0.05846299999999993,0.5123164,0.5771653951000001,0.7007287857999995,0.6943471619999999,197.027079,195.47206432999994,4.819504554635006,1-5fF
i_tv80_core_i_reg_RegsH\[5\][2],0.948505,1.120316,0.17181100000000005,0.28022628,0.48709399999999975,0.6682787406879999,0.6332220000000001,226.33874000000003,223.55634079999996,18.113873938461055,<1fF
FE_OFN72_mcycle_2,2.99298,3.152413,0.15943299999999994,1.48068284,1.5985050864999972,1.5122977216019986,1.55390775,574.8640399999997,577.2366972999997,5.326898275297527,1-5fF
i_tv80_core_IR[7],7.55174,7.72205,0.17031000000000063,2.7766172000000005,3.1874359398399976,4.775131651381996,4.5346136999999995,1425.9840930000003,1409.898216450002,2.255241838304823,5-20fF
n_415,0.159277,0.153303,0.005974000000000007,0.0619118,0.060384578200000004,0.097364747243,0.092918624,44.47974,44.54765066,3.750698468705467,<1fF
n_2477,0.315354,0.292252,0.02310200000000001,0.1352607,0.11912234109999997,0.18009315929999997,0.1731293539999999,87.56495199999999,85.66981203000002,7.325735522619029,<1fF
n_1438,0.060874,0.078817,0.017943,0.0209416,0.027015653650000006,0.03993241000000001,0.051801796399999996,40.321528,40.79187379999999,29.47563820350232,<1fF
n_1903,0.37898,0.412545,0.03356500000000001,0.2519506,0.26239745338,0.12702975930000002,0.150147592,97.93825700000001,103.33567531999999,8.856667898042117,<1fF
n_744,0.211213,0.204027,0.007186000000000026,0.09975901999999999,0.08133529201999999,0.11145404978,0.122691694,76.515936,78.94510423999999,3.402252702248453,<1fF
i_tv80_core_Ap[0],1.01739,1.136948,0.11955800000000005,0.6867526999999999,0.62872940579,0.3306355097760001,0.508218893,212.947921,214.37545788999995,11.75144241637917,1-5fF
FE_RN_15_0,1.72182,1.672066,0.049753999999999854,1.00735045,0.67398993385,0.7144730480999995,0.9980756400000002,405.84232899999995,288.9416171600002,2.8896168008270235,1-5fF
n_2148,0.194705,0.228371,0.033666,0.0898169,0.09395871063999998,0.10488852539999997,0.134412648,90.14635799999999,99.76977278000001,17.290773221026683,<1fF
n_1801,0.272859,0.245004,0.02785500000000002,0.03596962,0.07898743350000002,0.23688974730000004,0.16601625120000002,87.40949599999999,78.72359119,10.208569261046922,<1fF
n_1851,2.07713,2.286752,0.20962199999999998,0.78217404,0.9942389999999998,1.2949533336299992,1.2925130000000002,474.83260300000023,480.72399718999947,10.091905658288118,1-5fF
n_2327,0.477565,0.496007,0.01844199999999996,0.20215976,0.19481549249999996,0.2754053967199999,0.301191025,155.06354899999997,155.18502474999997,3.8616732800770484,<1fF
i_tv80_core_i_reg_RegsH\[6\][4],0.980083,1.246272,0.266189,0.46692030000000007,0.5418570000000001,0.513162928604,0.7044149999999998,249.11640900000003,249.0340487,27.15984258476068,<1fF
n_548,0.760298,0.797254,0.03695599999999999,0.2235427,0.2838135430000001,0.5367555192400003,0.51344066,145.72745199999997,138.42329389999998,4.860725662832204,<1fF
n_1966,0.0999538,0.106416,0.006462200000000001,0.0388184,0.0315710285,0.06113515190000001,0.07484495900000002,37.342656,36.80389005999999,6.465186916355357,<1fF
i_tv80_core_i_mcode_n_14000,0.862367,0.770888,0.09147899999999998,0.27313974,0.27097246059999996,0.5892273547000001,0.49991576599999993,167.74561600000004,163.40373603999993,10.607896637974317,<1fF
n_518,0.718117,0.679887,0.038229999999999986,0.2209489,0.23281260080000005,0.4971685759,0.44707456700000003,143.737628,140.48549088000007,5.323645032773209,<1fF
n_932,1.73611,1.70268,0.03343000000000007,0.8687444400000001,0.7844891562000001,0.8673627673800001,0.9181903619999999,288.17261299999996,286.9328125600001,1.9255692323643128,1-5fF
