net,g_tot,p_tot,err_tot,g_gnd,p_gnd,g_cpl,p_cpl,g_res,p_res,mape,cap_bin
n_578,0.939752,0.964023,0.02427099999999993,0.27984246,0.341616,0.6599086662999998,0.6224049999999999,199.87167700000003,204.29228156,2.582702670491782,<1fF
i_tv80_core_i_reg_RegsH\[7\][2],1.22809,1.199087,0.02900299999999989,0.5973361500000001,0.5213410000000002,0.6307537052000002,0.677746,247.95915200000005,242.38846287999993,2.36163473361072,1-5fF
n_2173,0.178986,0.1574,0.021585999999999994,0.043031,0.058589999999999996,0.13595526120000004,0.098813,47.480255,46.78904754,12.060161129920772,<1fF
n_705,0.0743568,0.089654,0.015297199999999997,0.035867899999999994,0.034885,0.03848891130000001,0.054769000000000005,38.490162000000005,38.82902502,20.57269812579347,<1fF
n_417,0.34354,0.324852,0.018688000000000038,0.10111011,0.139927,0.24242984190000005,0.18492899999999998,125.414046,126.46317953,5.439832333934924,<1fF
i_tv80_core_i_reg_RegsL\[5\][4],1.65825,1.914524,0.2562739999999999,0.85504134,0.8323990000000002,0.803204421322,1.0821249999999998,344.37106300000005,350.04515431999994,15.454485150007532,1-5fF
n_831,0.326812,0.306379,0.02043299999999998,0.0899576,0.126481,0.2368548563,0.17989899999999998,65.72013799999999,64.83523316999998,6.252218400793111,<1fF
n_3,0.406772,0.428761,0.02198899999999998,0.10677694,0.13406500000000002,0.29999546231199997,0.29469499999999993,98.71593299999999,94.15290676,5.405730974600017,<1fF
n_854,0.172945,0.165939,0.0070059999999999845,0.04604148,0.05294899999999999,0.12690366579999998,0.11299199999999998,53.052989000000004,52.31014519,4.050998872473899,<1fF
i_tv80_core_R[6],1.87779,1.942959,0.06516900000000003,0.9169870899999998,0.7862320000000004,0.9608027459246999,1.1567319999999996,300.28492499999993,306.25446800000014,3.4705158723818976,1-5fF
i_tv80_core_i_reg_RegsL\[5\][2],1.61936,1.820025,0.2006650000000001,0.7973714,0.791314,0.8219883243290003,1.0287109999999995,294.7911170000001,296.77172154000016,12.391623851398089,1-5fF
n_1038,0.952164,0.988097,0.03593299999999999,0.38733353000000004,0.42960899999999985,0.5648297012200002,0.558488,243.00969100000006,240.14665740000007,3.7738246772614796,<1fF
n_1427,0.989539,1.02006,0.03052100000000002,0.4270892799999999,0.443505,0.5624499149999997,0.5765550000000002,187.45742400000003,188.36724599999994,3.084365547997605,<1fF
n_306,0.407049,0.361471,0.04557800000000001,0.056659009999999996,0.09584299999999997,0.3503900668,0.265627,120.31495999999999,118.28949767999997,11.197177735358645,<1fF
n_332,0.240617,0.243227,0.002610000000000001,0.0707414,0.08790099999999998,0.16987556179999994,0.15532700000000005,89.36456599999998,82.84869528000002,1.0847113878071797,<1fF
i_tv80_core_i_reg_RegsH\[6\][5],0.771469,0.917517,0.14604800000000007,0.35259421999999996,0.39892199999999994,0.41887482931700015,0.518595,190.17344400000005,189.99049984000007,18.931156015342168,<1fF
n_1417,4.6209,4.325205,0.2956949999999994,2.3056477650000007,1.5795549999999994,2.315253779402998,2.745648000000001,757.4901619999994,741.3229246800004,6.399078101668493,1-5fF
n_2384,0.58419,0.562024,0.02216600000000002,0.2507155,0.19409999999999997,0.3334739021999999,0.36792100000000005,108.221143,108.25562779,3.7943134938975365,<1fF
n_1843,0.27773,0.268357,0.009372999999999965,0.05544413,0.09102299999999999,0.22228587690000007,0.17733300000000002,78.54099199999999,79.94288018,3.3748604760018597,<1fF
n_642,0.194846,0.185674,0.009171999999999986,0.0524848,0.05761000000000001,0.14236077799999997,0.12806299999999995,48.94568700000001,52.51284292000001,4.707307309362259,<1fF
