net,g_tot,p_tot,err_tot,g_gnd,p_gnd,g_cpl,p_cpl,g_res,p_res,mape,cap_bin
n_1755,0.632248,0.588916,0.04333200000000004,0.30648836,0.29564,0.325758772,0.293275,148.61966100000004,139.9930134,6.853639710999487,<1fF
i_tv80_core_i_reg_RegsH\[1\][3],1.55873,1.759778,0.20104800000000012,0.6798361,0.765122,0.8788971808989994,0.9946560000000001,285.7826200000001,288.82633313999986,12.898192759490106,1-5fF
n_2283,0.571164,0.611535,0.040371000000000046,0.24728809000000002,0.209756,0.32387571329999987,0.40177899999999994,135.02452499999998,134.86843087999998,7.068197575477455,<1fF
n_750,0.17571,0.164031,0.011678999999999995,0.03515002,0.05276,0.14055991920000005,0.11126899999999997,72.582299,72.21709272,6.646747481645892,<1fF
n_2124,0.199407,0.224701,0.02529400000000001,0.1086834,0.11420999999999999,0.09072408619999998,0.11049,86.82040199999999,82.58961664,12.684609868259395,<1fF
n_1731,0.661261,0.580396,0.08086499999999996,0.2329082,0.15605499999999986,0.4283526389000001,0.4243439999999999,137.76951400000002,134.38748526000003,12.228908101339709,<1fF
n_496,0.166461,0.168653,0.0021919999999999995,0.07613400000000001,0.06798100000000001,0.09032700065999999,0.100675,72.34701999999997,70.72193539999999,1.3168249620031114,<1fF
n_2349,0.187612,0.192019,0.004406999999999994,0.0944748,0.08410200000000001,0.09313731820000001,0.10791900000000001,76.114698,75.98282058,2.348996865872116,<1fF
n_433,1.41957,1.453189,0.033619000000000065,0.68130567,0.5739389999999999,0.7382670508000004,0.8792500000000001,250.486878,249.60080334000006,2.368252358108446,1-5fF
n_1104,2.53048,2.382907,0.14757299999999995,1.0914197499999998,0.9824849999999998,1.439061807059999,1.4004260000000004,375.43950100000006,375.35288267999994,5.831818469223228,1-5fF
n_209,0.581784,0.653658,0.071874,0.28070389999999995,0.19992899999999997,0.30108017989999997,0.45373,171.793372,165.8186538,12.354069551586155,<1fF
n_1828,0.442527,0.516658,0.07413099999999995,0.2560308,0.23800099999999996,0.1864958117,0.27866,102.17485200000002,105.10104889999998,16.751746221134518,<1fF
n_293,1.48601,1.552281,0.06627099999999997,0.2896686,0.295452,1.1963436331400006,1.256831,212.17565499999998,207.0488051000001,4.459660432971512,1-5fF
n_2230,1.54041,1.593011,0.0526009999999999,0.6156346600000001,0.5285729999999997,0.9247770999797,1.064439,327.0144850000001,317.07800065,3.4147402314968023,1-5fF
i_tv80_core_add_1284_21_n_326,0.453032,0.424387,0.028644999999999976,0.27398369,0.233319,0.17904785460000006,0.19106599999999999,132.26131800000002,123.79646639999999,6.322952903989116,<1fF
